PropType,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,3.0,705.0,1,1.0,1.0,0.0,1.0,2020-07-17,114500.0
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,3.0,705.0,1,1.0,1.0,0.0,1.0,2020-10-23,100000.0
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,3.0,643.0,1,1.0,1.0,0.0,1.0,2020-05-28,110000.0
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,2.0,500.0,1,0.0,1.0,0.0,1.0,2020-06-08,91000.0
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,3.0,643.0,1,1.0,1.0,0.0,1.0,2020-08-24,103000.0
Condominium,5715.0,Mid RIse 4-12 Stories,1.0,1969.0,3.0,643.0,1,1.0,1.0,0.0,1.0,2020-12-18,95000.0
Condominium,5774.0,Low Rise 1-3 Stories,1.0,1912.0,6.0,861.0,1,2.0,1.0,0.0,1.0,2020-09-16,124000.0
Condominium,5780.0,Condo Townhouse,2.0,1991.0,5.0,1447.0,1,2.0,2.0,1.0,1.0,2020-06-15,240000.0
Condominium,5708.0,Condo Townhouse,3.0,1995.0,5.0,1636.0,1,2.0,2.0,1.0,1.0,2020-07-07,309900.0
Condominium,5785.0,Condo Townhouse,2.0,1996.0,6.0,1531.0,1,2.0,2.0,1.0,1.0,2020-09-08,302000.0
Condominium,5510.0,Condo Townhouse,3.5,2001.0,5.0,1570.0,1,2.0,2.0,1.0,1.0,2020-12-11,394000.0
Condominium,5510.0,Condo Townhouse,3.5,2001.0,5.0,1760.0,1,2.0,2.0,1.0,1.0,2020-09-28,360000.0
Condominium,5782.0,Condo Townhouse,3.0,2001.0,6.0,2149.0,1,3.0,2.0,1.0,1.0,2020-06-08,389000.0
Condominium,5240.0,Condo Townhouse,2.0,1983.0,4.0,928.0,1,2.0,1.0,1.0,1.0,2020-09-10,29000.0
Condominium,5896.0,Condo Townhouse,3.0,2007.0,6.0,2512.0,1,2.0,2.0,1.0,1.0,2020-06-01,335000.0
Condominium,5896.0,Condo Townhouse,3.0,2008.0,6.0,2742.0,1,2.0,2.0,1.0,1.0,2020-10-20,350000.0
Condominium,5959.0,Condo Townhouse,3.0,2000.0,6.0,2750.0,1,3.0,3.0,2.0,1.0,2020-03-02,510000.0
Condominium,5931.0,Low Rise 1-3 Stories,3.0,2003.0,4.0,1700.0,1,2.0,2.0,0.0,1.0,2020-12-22,379900.0
Condominium,5933.0,Mid RIse 4-12 Stories,1.0,1898.0,4.0,1964.0,1,1.0,2.0,0.0,1.0,2020-07-24,372000.0
Condominium,5972.0,Low Rise 1-3 Stories,1.0,1928.0,3.0,750.0,1,1.0,1.0,0.0,1.0,2020-06-10,117500.0
Condominium,5972.0,Low Rise 1-3 Stories,1.0,1928.0,3.0,750.0,1,1.0,1.0,0.0,1.0,2020-07-14,116500.0
Condominium,5903.0,Condo Duplex,2.0,1992.0,5.0,1394.0,1,3.0,1.0,1.0,1.0,2020-11-16,220000.0
Condominium,5895.0,Condo Townhouse,2.0,1992.0,6.0,1394.0,1,3.0,1.0,1.0,1.0,2020-06-05,166000.0
Condominium,5378.0,Low Rise 1-3 Stories,1.0,1895.0,5.0,1530.0,1,2.0,2.0,1.0,1.0,2020-08-18,205000.0
Condominium,5938.0,Low Rise 1-3 Stories,1.0,2001.0,4.0,1388.0,1,2.0,2.0,0.0,1.0,2020-11-03,310000.0
Condominium,5969.0,Low Rise 1-3 Stories,1.0,2003.0,6.0,2112.0,1,2.0,3.0,0.0,1.0,2020-09-10,492900.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,5.0,1490.0,1,2.0,2.0,0.0,1.0,2020-10-19,274000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,5.0,1318.0,1,2.0,2.0,0.0,1.0,2020-10-19,272000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,5.0,1505.0,1,2.0,2.0,0.0,1.0,2020-07-24,285000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,4.0,1110.0,1,1.0,1.0,0.0,1.0,2020-09-17,205000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,6.0,1269.0,1,2.0,2.0,0.0,1.0,2020-06-25,261000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,6.0,1269.0,1,2.0,2.0,0.0,1.0,2020-09-02,273000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,6.0,1354.0,1,2.0,2.0,0.0,1.0,2020-07-28,276000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,6.0,1546.0,1,2.0,2.0,0.0,1.0,2020-09-25,315000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2002.0,5.0,1139.0,1,1.0,1.0,0.0,1.0,2020-11-20,200000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,5.0,1318.0,1,2.0,2.0,0.0,1.0,2020-08-07,282000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,6.0,1354.0,1,2.0,2.0,0.0,1.0,2020-08-18,289000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,6.0,1269.0,1,2.0,2.0,0.0,1.0,2020-06-23,279900.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,6.0,1269.0,1,2.0,2.0,0.0,1.0,2020-08-19,276000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,6.0,1546.0,1,2.0,2.0,0.0,1.0,2020-07-15,300000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,5.0,1313.0,1,2.0,2.0,0.0,1.0,2020-09-16,279500.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2003.0,6.0,1354.0,1,2.0,2.0,0.0,1.0,2020-08-28,292800.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,4.0,1110.0,1,1.0,1.0,0.0,1.0,2020-10-16,180000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,0.0,1546.0,1,2.0,2.0,0.0,1.0,2020-06-09,291000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,4.0,1100.0,1,1.0,1.0,0.0,1.0,2020-07-31,211000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,6.0,1546.0,1,2.0,2.0,0.0,1.0,2020-10-06,280000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,5.0,1313.0,1,2.0,2.0,0.0,1.0,2020-07-13,260000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,6.0,1546.0,1,2.0,2.0,0.0,1.0,2020-09-21,287000.0
Condominium,5964.0,Mid RIse 4-12 Stories,1.0,2005.0,5.0,1139.0,1,1.0,1.0,0.0,1.0,2020-09-08,215000.0
Condominium,5891.0,Condo Townhouse,2.5,2008.0,6.0,2289.0,1,3.0,2.0,1.0,1.0,2020-11-06,275000.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,3.0,498.0,1,1.0,1.0,0.0,1.0,2020-08-10,109000.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,4.0,998.0,1,2.0,2.0,0.0,1.0,2020-10-30,175000.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,3.0,498.0,1,1.0,1.0,0.0,1.0,2020-03-06,80000.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,3.0,498.0,1,1.0,1.0,0.0,1.0,2020-12-04,99900.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,4.0,1255.0,1,2.0,2.0,0.0,1.0,2020-11-03,292500.0
Condominium,5800.0,High Rise > 12 Stories,1.0,1967.0,3.0,650.0,1,1.0,1.0,0.0,1.0,2020-08-14,150000.0
Condominium,5810.0,Low Rise 1-3 Stories,1.0,1911.0,5.0,1464.0,1,3.0,1.0,1.0,1.0,2020-05-11,182000.0
Condominium,5810.0,Low Rise 1-3 Stories,1.0,1911.0,5.0,1464.0,1,3.0,1.0,0.0,1.0,2020-06-29,181500.0
Condominium,5810.0,Low Rise 1-3 Stories,1.0,1911.0,5.0,1464.0,1,3.0,1.0,1.0,1.0,2020-06-24,178500.0
Condominium,5910.0,Mid RIse 4-12 Stories,1.0,1925.0,5.0,949.0,1,2.0,1.0,0.0,1.0,2020-05-29,150000.0
Condominium,5850.0,Mid RIse 4-12 Stories,1.0,1965.0,4.0,1026.0,1,2.0,1.0,1.0,1.0,2020-11-06,175000.0
Condominium,5860.0,Mid RIse 4-12 Stories,1.0,1931.0,4.0,1328.0,1,2.0,2.0,0.0,1.0,2020-12-28,275000.0
Condominium,5915.0,Mid RIse 4-12 Stories,1.0,1918.0,4.0,1068.0,1,2.0,1.0,0.0,1.0,2020-10-30,180000.0
Condominium,5915.0,Mid RIse 4-12 Stories,1.0,1918.0,5.0,1007.0,1,2.0,1.0,0.0,1.0,2020-07-13,177000.0
Condominium,5885.0,Mid RIse 4-12 Stories,1.0,1922.0,5.0,1122.0,1,2.0,1.0,0.0,1.0,2020-11-18,174900.0
Condominium,5885.0,Mid RIse 4-12 Stories,1.0,1922.0,5.0,1122.0,1,2.0,1.0,0.0,1.0,2020-11-04,170000.0
Condominium,5919.0,Condo Townhouse,2.0,1989.0,6.0,2918.0,1,3.0,2.0,1.0,1.0,2020-12-15,950000.0
Condominium,5900.0,Low Rise 1-3 Stories,2.5,2001.0,6.0,2357.0,1,2.0,2.0,1.0,1.0,2020-11-24,430000.0
Condominium,5900.0,Low Rise 1-3 Stories,2.5,2001.0,6.0,2357.0,1,2.0,2.0,1.0,1.0,2020-12-30,410000.0
Condominium,5930.0,Mid RIse 4-12 Stories,1.0,1963.0,1.0,405.0,1,0.0,1.0,0.0,1.0,2020-10-30,67000.0
Condominium,5930.0,Mid RIse 4-12 Stories,1.0,1963.0,4.0,830.0,1,2.0,2.0,0.0,1.0,2020-09-17,169000.0
Condominium,5930.0,Mid RIse 4-12 Stories,1.0,1963.0,3.0,640.0,1,1.0,1.0,0.0,1.0,2020-09-16,150000.0
Condominium,5930.0,Mid RIse 4-12 Stories,1.0,1963.0,3.0,580.0,1,1.0,1.0,0.0,1.0,2020-05-21,117000.0
Condominium,5920.0,High Rise > 12 Stories,1.0,1982.0,4.0,1084.0,1,2.0,2.0,0.0,1.0,2020-06-26,227500.0
Condominium,5920.0,High Rise > 12 Stories,1.0,1982.0,4.0,887.0,1,1.0,1.0,0.0,1.0,2020-09-11,187000.0
Condominium,5920.0,High Rise > 12 Stories,1.0,1982.0,3.0,755.0,1,1.0,1.0,0.0,1.0,2020-09-30,190000.0
Condominium,5920.0,High Rise > 12 Stories,1.0,1982.0,3.0,755.0,1,1.0,1.0,0.0,1.0,2020-01-03,188000.0
Condominium,5953.0,Condo Duplex,1.5,1910.0,4.0,805.0,1,2.0,1.0,0.0,1.0,2020-06-01,187500.0
Condominium,5804.0,Low Rise 1-3 Stories,1.0,2008.0,4.0,688.0,1,2.0,1.0,0.0,1.0,2020-03-31,115000.0
Condominium,5804.0,Low Rise 1-3 Stories,1.0,2008.0,4.0,563.0,1,1.0,1.0,0.0,1.0,2020-05-29,105000.0
Condominium,5955.0,Condo Duplex,2.0,1887.0,5.0,1572.0,1,2.0,2.0,0.0,1.0,2020-08-27,210000.0
Condominium,5957.0,Mid RIse 4-12 Stories,2.0,1999.0,3.0,1550.0,1,2.0,2.0,0.0,1.0,2020-09-25,349900.0
Condominium,5957.0,Mid RIse 4-12 Stories,2.0,1999.0,5.0,2200.0,1,2.0,2.0,0.0,1.0,2020-07-29,390000.0
Condominium,5957.0,Mid RIse 4-12 Stories,2.0,1999.0,4.0,1530.0,1,2.0,2.0,0.0,1.0,2020-09-29,336000.0
Condominium,5957.0,Mid RIse 4-12 Stories,2.0,1999.0,4.0,1460.0,1,2.0,2.0,0.0,1.0,2020-12-01,300000.0
Condominium,5974.0,Mid RIse 4-12 Stories,1.0,1922.0,5.0,1581.0,1,2.0,2.0,0.0,1.0,2020-06-16,459000.0
Condominium,5974.0,Mid RIse 4-12 Stories,1.0,1922.0,6.0,3785.0,1,2.0,3.0,0.0,1.0,2020-09-28,893000.0
Condominium,5986.0,Condo Townhouse,2.0,1984.0,4.0,1525.0,1,2.0,2.0,1.0,1.0,2020-12-29,495000.0
Condominium,5986.0,Condo Townhouse,2.0,1984.0,5.0,1512.0,1,2.0,2.0,1.0,1.0,2020-11-30,515000.0
Condominium,5991.0,Mid RIse 4-12 Stories,1.0,1907.0,6.0,2509.0,1,2.0,2.0,0.0,1.0,2020-10-09,910000.0
Condominium,5991.0,Mid RIse 4-12 Stories,1.0,1907.0,4.0,1118.0,1,2.0,2.0,0.0,1.0,2020-11-02,375000.0
Condominium,5991.0,Mid RIse 4-12 Stories,1.0,1907.0,6.0,2485.0,1,3.0,2.0,0.0,1.0,2020-05-15,878800.0
Condominium,5991.0,Mid RIse 4-12 Stories,1.0,1907.0,6.0,2414.0,1,3.0,2.0,0.0,1.0,2020-07-31,1080000.0
Condominium,5271.0,Condo Townhouse,2.0,2006.0,6.0,1659.0,1,3.0,2.0,1.0,1.0,2020-12-07,205000.0
Condominium,5295.0,Low Rise 1-3 Stories,1.0,1920.0,3.0,1057.0,1,2.0,1.0,0.0,1.0,2020-07-08,202000.0
Condominium,5295.0,Low Rise 1-3 Stories,1.0,1920.0,4.0,1142.0,1,2.0,1.0,0.0,1.0,2020-08-07,203900.0
Condominium,5282.0,Low Rise 1-3 Stories,1.5,1966.0,4.0,840.0,1,2.0,1.0,0.0,1.0,2020-12-11,84000.0
Condominium,5282.0,Low Rise 1-3 Stories,1.0,1966.0,3.0,650.0,1,1.0,1.0,0.0,1.0,2020-06-30,57000.0
Condominium,5282.0,Low Rise 1-3 Stories,1.0,1966.0,3.0,700.0,1,1.0,1.0,0.0,1.0,2020-09-17,70000.0
Condominium,5282.0,Low Rise 1-3 Stories,1.0,1966.0,3.0,650.0,1,1.0,1.0,0.0,1.0,2020-04-29,54900.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,5.0,1174.0,1,2.0,1.0,0.0,1.0,2020-09-30,160000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,5.0,1174.0,1,2.0,1.0,0.0,1.0,2020-08-21,177500.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,3.0,860.0,1,1.0,1.0,0.0,1.0,2020-09-28,130000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,5.0,1174.0,1,2.0,1.0,0.0,1.0,2020-07-17,240000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,3.0,860.0,1,1.0,1.0,0.0,1.0,2020-08-24,164000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,3.0,860.0,1,1.0,1.0,0.0,1.0,2020-08-31,135000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,3.0,860.0,1,1.0,1.0,0.0,1.0,2020-12-07,139000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,2.0,860.0,1,1.0,1.0,0.0,1.0,2020-11-20,134900.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,3.0,860.0,1,1.0,1.0,0.0,1.0,2020-08-31,125000.0
Condominium,5293.0,High Rise > 12 Stories,1.0,1965.0,5.0,1174.0,1,2.0,1.0,0.0,1.0,2020-04-29,223000.0
Condominium,5713.0,Condo Townhouse,0.0,2005.0,0.0,2352.0,1,3.0,2.0,1.0,1.0,2020-10-02,325000.0
Condominium,5275.0,Condo Townhouse,2.0,2008.0,4.0,1159.0,1,2.0,2.0,2.0,1.0,2020-07-28,250000.0
Condominium,5299.0,Condo Townhouse,2.0,1966.0,5.0,1046.0,1,3.0,1.0,1.0,1.0,2020-04-15,107900.0
Condominium,5298.0,Low Rise 1-3 Stories,1.0,1983.0,5.0,955.0,1,2.0,1.0,0.0,1.0,2020-06-26,110000.0
Condominium,5298.0,Low Rise 1-3 Stories,1.0,1983.0,5.0,1065.0,1,2.0,1.0,1.0,1.0,2020-07-21,114000.0
Condominium,5297.0,Low Rise 1-3 Stories,1.0,2002.0,4.0,1076.0,1,1.0,1.0,0.0,1.0,2020-10-08,92900.0
Condominium,5300.0,Low Rise 1-3 Stories,1.0,1973.0,4.0,1000.0,1,2.0,1.0,1.0,1.0,2020-06-30,105000.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,6.0,1297.0,1,2.0,2.0,0.0,1.0,2020-08-28,99500.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,5.0,1297.0,1,2.0,2.0,0.0,1.0,2020-08-24,100000.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,3.0,751.0,1,1.0,1.0,0.0,1.0,2020-10-30,64000.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,3.0,751.0,1,1.0,1.0,0.0,1.0,2020-11-06,74400.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,4.0,1030.0,1,2.0,2.0,0.0,1.0,2020-06-18,85000.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,5.0,1297.0,1,2.0,2.0,0.0,1.0,2020-07-02,80000.0
Condominium,5304.0,Low Rise 1-3 Stories,1.0,1980.0,4.0,1030.0,1,2.0,2.0,0.0,1.0,2020-12-09,85000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-05-07,90000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-06-30,83900.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-07-14,85000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-09-24,80000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-07-20,80000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-09-04,89000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-09-11,77000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-12-15,92000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-12-29,92000.0
Condominium,5310.0,Low Rise 1-3 Stories,1.0,1970.0,4.0,810.0,1,2.0,1.0,0.0,1.0,2020-09-18,86000.0
Condominium,5313.0,Condo Ranch,1.0,1953.0,5.0,837.0,1,3.0,1.0,0.0,1.0,2020-05-20,67000.0
Condominium,5312.0,Condo Ranch,1.0,2005.0,5.0,1454.0,1,2.0,2.0,0.0,1.0,2020-05-14,185000.0
Condominium,5315.0,Low Rise 1-3 Stories,1.0,1980.0,4.0,984.0,1,2.0,1.0,0.0,1.0,2020-08-10,85000.0
Condominium,5315.0,Low Rise 1-3 Stories,1.0,1980.0,4.0,984.0,1,2.0,1.0,0.0,1.0,2020-09-22,101000.0
Condominium,5316.0,Low Rise 1-3 Stories,1.0,1982.0,5.0,983.0,1,2.0,1.0,0.0,1.0,2020-08-07,90000.0
Condominium,5318.0,Condo Townhouse,2.0,1982.0,5.0,1004.0,1,2.0,1.0,0.0,1.0,2020-02-03,115500.0
Condominium,5319.0,Low Rise 1-3 Stories,1.0,1980.0,4.0,975.0,1,2.0,1.0,0.0,1.0,2020-10-09,79000.0
Condominium,5323.0,Condo Townhouse,1.5,1983.0,5.0,1128.0,1,2.0,1.0,1.0,1.0,2020-11-10,125000.0
Condominium,5323.0,Condo Ranch,1.0,1983.0,5.0,1449.0,1,2.0,1.0,0.0,1.0,2020-06-05,105900.0
Condominium,5325.0,Condo Townhouse,2.0,1969.0,5.0,982.0,1,3.0,1.0,1.0,1.0,2020-12-28,85000.0
Condominium,5329.0,Condo Townhouse,2.0,1975.0,5.0,1154.0,1,3.0,1.0,1.0,1.0,2020-07-06,135000.0
Condominium,5330.0,Low Rise 1-3 Stories,1.5,1975.0,5.0,1164.0,1,2.0,2.0,0.0,1.0,2020-05-15,108000.0
Condominium,5330.0,Low Rise 1-3 Stories,1.5,1975.0,5.0,1164.0,1,2.0,2.0,0.0,1.0,2020-10-19,121500.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-06-18,106000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-12-14,81000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-05-20,92500.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,4.0,980.0,1,2.0,1.0,1.0,1.0,2020-05-29,78000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-09-30,90000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-11-25,93000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-06-29,117000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-08-14,100000.0
Condominium,5340.0,Condo Townhouse,2.5,1973.0,6.0,1334.0,1,3.0,1.0,1.0,1.0,2020-05-07,125000.0
Condominium,5340.0,Condo Townhouse,2.5,1973.0,5.0,1334.0,1,3.0,1.0,1.0,1.0,2020-07-28,125000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-10-15,103000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-12-22,110000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-06-24,100000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-07-17,87000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,5.0,980.0,1,3.0,1.0,1.0,1.0,2020-09-04,85000.0
Condominium,5340.0,Condo Townhouse,2.0,1973.0,4.0,980.0,1,2.0,2.0,0.0,1.0,2020-10-09,95500.0
Condominium,5350.0,Condo Townhouse,2.0,1975.0,4.0,1249.0,1,2.0,1.0,1.0,1.0,2020-06-22,118000.0
Condominium,5350.0,Condo Townhouse,2.0,1975.0,4.0,1249.0,1,2.0,1.0,1.0,1.0,2020-08-12,134499.0
Condominium,5350.0,Condo Townhouse,2.0,1975.0,4.0,1249.0,1,2.0,1.0,1.0,1.0,2020-09-22,126000.0
Condominium,5350.0,Condo Townhouse,2.0,1975.0,4.0,1091.0,1,1.0,1.0,1.0,1.0,2020-07-24,105000.0
Condominium,5350.0,Condo Townhouse,2.0,1975.0,5.0,1469.0,1,3.0,1.0,1.0,1.0,2020-12-18,144000.0
Condominium,5355.0,Low Rise 1-3 Stories,1.0,1982.0,4.0,985.0,1,2.0,1.0,0.0,1.0,2020-03-26,76500.0
Condominium,5360.0,Low Rise 1-3 Stories,2.0,1974.0,4.0,944.0,1,2.0,1.0,1.0,1.0,2020-11-10,94900.0
Condominium,5360.0,Low Rise 1-3 Stories,1.0,1974.0,5.0,1141.0,1,2.0,1.0,1.0,1.0,2020-12-07,100000.0
Condominium,5360.0,Low Rise 1-3 Stories,2.0,1974.0,4.0,1100.0,1,2.0,1.0,1.0,1.0,2020-11-11,100000.0
Condominium,5360.0,Low Rise 1-3 Stories,1.0,1974.0,5.0,1141.0,1,2.0,1.0,1.0,1.0,2020-08-27,110000.0
Condominium,5360.0,Low Rise 1-3 Stories,2.0,1974.0,5.0,1100.0,1,2.0,1.0,1.0,1.0,2020-09-16,95000.0
Condominium,5360.0,Low Rise 1-3 Stories,2.0,1974.0,5.0,1100.0,1,2.0,1.0,1.0,1.0,2020-09-29,100000.0
Condominium,5360.0,Low Rise 1-3 Stories,2.0,1974.0,5.0,1100.0,1,2.0,1.0,1.0,1.0,2020-11-02,114500.0
Condominium,5020.0,Condo Townhouse,2.0,1973.0,7.0,1626.0,1,4.0,2.0,1.0,1.0,2019-04-18,105000.0
Condominium,5020.0,Condo Townhouse,2.0,1973.0,5.0,1401.0,1,3.0,2.0,1.0,1.0,2019-09-05,96500.0
Condominium,5048.0,Low Rise 1-3 Stories,1.0,1979.0,5.0,920.0,1,2.0,1.0,0.0,1.0,2019-11-01,40000.0
Condominium,5048.0,Low Rise 1-3 Stories,1.0,1979.0,5.0,920.0,1,2.0,1.0,0.0,1.0,2019-10-02,44000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,915.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,905.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,905.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,959.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,952.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,952.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
Condominium,5050.0,Low Rise 1-3 Stories,1.0,1978.0,4.0,905.0,1,2.0,1.0,0.0,1.0,2019-08-29,2300000.0
