Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
3,2,1264,4920,2018-12-01,2018,12,117500
3,1,976,4920,2018-12-01,2018,12,69000
4,2,1084,4920,2018-12-01,2018,12,115000
3,1,1034,4916,2020-05-05,2020,5,77000
4,2,1187,4914,2023-09-18,2023,9,73000
4,1,1468,4914,2023-05-23,2023,5,85000
3,2,1294,4914,2023-03-29,2023,3,111000
3,2,1294,4914,2023-07-31,2023,7,196000
4,4,2830,4914,2023-05-23,2023,5,275000
3,1,1313,4914,2023-08-31,2023,8,310900
3,2,1246,4914,2022-02-18,2022,2,204500
4,2,1392,4914,2022-10-12,2022,10,149900
4,2,2130,4914,2022-12-01,2022,12,85000
3,2,1626,4914,2022-05-10,2022,5,140000
4,1,1386,4914,2022-04-15,2022,4,159900
8,1,1074,4914,2022-02-28,2022,2,177000
4,2,1984,4914,2022-11-29,2022,11,50000
3,2,1542,4914,2022-10-27,2022,10,280000
3,2,1227,4914,2021-05-13,2021,5,70000
3,2,1478,4914,2021-01-15,2021,1,199000
4,2,2206,4914,2021-05-26,2021,5,105000
4,2,2196,4914,2021-09-17,2021,9,43000
4,2,2280,4914,2021-07-02,2021,7,110000
3,2,1484,4914,2020-08-27,2020,8,195000
3,1,1041,4914,2020-05-15,2020,5,137000
3,2,1422,4914,2019-05-06,2019,5,195000
3,3,1008,4914,2019-11-15,2019,11,230000
3,1,1448,4914,2013-04-01,2013,4,145500
3,1,1260,4914,2014-02-01,2014,2,130000
3,2,1246,4914,2014-07-01,2014,7,82000
3,1,835,4914,2015-04-01,2015,4,106000
3,2,1422,4914,2015-06-01,2015,6,165625
3,2,1294,4914,2016-06-01,2016,6,53000
3,1,1239,4914,2016-06-01,2016,6,32000
3,1,980,4914,2016-11-01,2016,11,103000
3,2,1348,4914,2017-06-01,2017,6,156900
3,1,1093,4914,2018-03-01,2018,3,197900
4,1,1074,4914,2018-04-01,2018,4,121000
3,1,1041,4914,2018-04-01,2018,4,124900
3,2,1542,4914,2018-06-01,2018,6,225000
4,2,1668,4905,2022-09-13,2022,9,98000
3,2,1602,4905,2022-06-30,2022,6,75000
4,2,1520,4905,2021-08-05,2021,8,180000
3,1,1151,4905,2020-07-31,2020,7,51000
4,2,1582,4905,2020-12-07,2020,12,360000
3,2,1782,4905,2013-09-01,2013,9,222000
3,2,1629,4905,2014-10-01,2014,10,195000
3,1,1294,4905,2014-12-01,2014,12,58000
3,1,1294,4905,2015-07-01,2015,7,67500
4,2,1755,4905,2017-04-01,2017,4,44000
4,2,1381,4905,2018-12-01,2018,12,75000
4,2,1463,4902,2022-09-30,2022,9,90000
3,2,1198,4902,2021-08-21,2021,8,165000
4,2,2352,4902,2021-03-01,2021,3,90000
3,1,1224,4902,2020-07-08,2020,7,63000
4,2,2598,4902,2014-06-01,2014,6,210000
4,2,2206,4902,2015-02-01,2015,2,37000
4,2,1843,4901,2021-04-28,2021,4,221000
6,2,3112,4900,2023-12-12,2023,12,350000
3,4,1650,4900,2023-04-27,2023,4,315000
3,2,1225,4900,2023-11-14,2023,11,210000
2,1,976,4900,2023-09-15,2023,9,210000
4,2,2798,4900,2022-10-28,2022,10,158000
8,2,2790,4900,2022-12-14,2022,12,150000
6,2,3008,4900,2022-11-30,2022,11,160000
4,2,1226,4900,2022-05-03,2022,5,232000
5,2,2084,4900,2021-05-24,2021,5,165000
2,1,866,4900,2021-11-12,2021,11,170000
5,2,1931,4900,2021-03-31,2021,3,223000
3,2,1032,4900,2020-09-11,2020,9,118000
3,2,1572,4900,2020-04-24,2020,4,262500
4,2,1687,4900,2020-11-23,2020,11,180100
3,3,1320,4900,2019-03-18,2019,3,188000
4,2,1885,4900,2019-01-24,2019,1,175000
3,2,1470,4900,2013-05-01,2013,5,192900
7,3,3405,4900,2013-09-01,2013,9,122500
7,2,4057,4900,2015-05-01,2015,5,315500
3,1,1326,4900,2015-06-01,2015,6,173600
4,2,1406,4900,2015-07-01,2015,7,159500
4,2,1406,4900,2015-07-01,2015,7,159500
4,1,1203,4900,2016-04-01,2016,4,130000
4,1,1070,4900,2016-06-01,2016,6,138900
2,1,924,4900,2016-08-01,2016,8,119400
3,1,1163,4900,2016-10-01,2016,10,135000
7,2,2772,4900,2016-12-01,2016,12,60000
3,2,1491,4900,2017-06-01,2017,6,73900
4,2,1406,4900,2017-09-01,2017,9,164900
4,1,1070,4900,2017-10-01,2017,10,137000
3,2,1346,4900,2017-12-01,2017,12,119900
4,1,1193,4900,2018-06-01,2018,6,148000
2,1,909,4900,2018-08-01,2018,8,84000
3,2,1572,4900,2018-12-01,2018,12,227500
3,4,2856,4899,2013-08-01,2013,8,232000
5,1,1170,4896,2023-04-24,2023,4,157000
3,2,1725,4896,2022-05-11,2022,5,320000
2,1,919,4896,2022-05-02,2022,5,220000
3,2,1087,4896,2021-07-09,2021,7,110000
2,1,780,4896,2013-09-01,2013,9,26000
3,2,1239,4896,2014-05-01,2014,5,112000
4,2,2047,4896,2015-06-01,2015,6,140000
5,3,3369,4895,2021-06-14,2021,6,377500
3,2,1624,4888,2023-11-28,2023,11,180000
3,1,931,4888,2023-05-01,2023,5,217000
7,2,2193,4888,2022-05-22,2022,5,226000
4,2,1962,4888,2021-03-25,2021,3,197500
3,2,1233,4888,2021-03-25,2021,3,148000
3,2,2193,4888,2020-07-16,2020,7,180000
3,1,1233,4888,2020-01-30,2020,1,106000
4,2,2007,4888,2013-01-01,2013,1,173500
3,2,1732,4888,2015-09-01,2015,9,128000
2,2,1136,4888,2018-05-01,2018,5,128500
3,2,1896,4888,2018-06-01,2018,6,164000
4,2,2126,4884,2023-10-26,2023,10,320000
8,3,993,4884,2023-09-15,2023,9,262500
8,3,1129,4884,2022-01-07,2022,1,152541
8,3,1129,4884,2022-06-15,2022,6,238000
4,1,1202,4884,2022-12-21,2022,12,87000
8,2,1896,4884,2022-02-28,2022,2,232000
4,2,1690,4884,2020-07-23,2020,7,219900
4,1,1186,4884,2020-04-03,2020,4,170000
4,3,993,4884,2020-03-11,2020,3,162000
5,2,2136,4884,2020-08-21,2020,8,300000
3,2,1360,4884,2019-02-15,2019,2,148500
2,1,927,4884,2014-07-01,2014,7,120000
4,2,2046,4884,2017-08-01,2017,8,130000
4,2,1184,4884,2017-09-01,2017,9,135500
4,2,1270,4884,2018-01-01,2018,1,153900
3,1,1039,4884,2018-07-01,2018,7,115000
3,2,1056,4880,2023-08-15,2023,8,190000
2,1,810,4880,2023-05-26,2023,5,109000
6,2,2720,4880,2023-10-18,2023,10,370000
3,1,1771,4880,2023-09-21,2023,9,170000
4,2,2291,4880,2023-11-02,2023,11,245000
2,1,1250,4880,2023-08-25,2023,8,175000
3,2,1318,4880,2023-10-30,2023,10,230000
3,2,1073,4880,2023-01-09,2023,1,187500
4,1,1098,4880,2023-09-25,2023,9,178000
4,2,1880,4880,2023-05-02,2023,5,207500
10,2,2282,4880,2023-12-27,2023,12,300000
5,2,2206,4880,2023-09-19,2023,9,263000
2,2,992,4880,2023-08-30,2023,8,250000
3,2,1154,4880,2023-02-10,2023,2,246000
3,3,1056,4880,2023-03-03,2023,3,190000
4,2,1984,4880,2023-11-30,2023,11,216000
4,2,1036,4880,2023-10-27,2023,10,205000
2,1,723,4880,2023-08-15,2023,8,137300
3,2,1232,4880,2023-01-03,2023,1,145000
2,2,1366,4880,2023-10-10,2023,10,245000
2,1,1326,4880,2023-03-08,2023,3,260000
5,2,1497,4880,2023-05-03,2023,5,260000
5,1,1046,4880,2023-06-23,2023,6,163000
3,1,1006,4880,2023-01-05,2023,1,165000
2,1,710,4880,2022-05-20,2022,5,68000
3,1,1134,4880,2022-07-28,2022,7,135000
2,1,1524,4880,2022-05-11,2022,5,194000
4,2,1918,4880,2022-04-26,2022,4,93500
6,3,3178,4880,2022-02-28,2022,2,265000
4,2,2269,4880,2022-04-01,2022,4,270000
6,2,2816,4880,2022-12-02,2022,12,325000
4,2,2174,4880,2022-07-19,2022,7,210000
8,1,1004,4880,2022-04-13,2022,4,210000
3,2,1314,4880,2022-06-29,2022,6,189000
4,2,2029,4880,2022-04-14,2022,4,260000
4,2,2024,4880,2022-01-12,2022,1,251000
8,2,1283,4880,2022-01-07,2022,1,206000
4,3,1948,4880,2022-12-02,2022,12,235000
6,2,1920,4880,2022-06-30,2022,6,225000
4,1,1169,4880,2022-10-11,2022,10,150100
5,3,2258,4880,2022-09-14,2022,9,295000
4,1,1004,4880,2022-01-28,2022,1,190000
4,2,2255,4880,2022-08-31,2022,8,293000
3,1,1198,4880,2022-08-12,2022,8,220000
5,2,1990,4880,2022-06-29,2022,6,240000
6,2,1198,4880,2022-01-03,2022,1,205000
3,2,1239,4880,2022-02-03,2022,2,200000
3,2,1614,4880,2022-05-03,2022,5,215000
3,2,1248,4880,2022-11-18,2022,11,220000
8,1,1337,4880,2022-03-29,2022,3,215000
4,2,1872,4880,2021-03-16,2021,3,85000
4,2,1536,4880,2021-03-04,2021,3,80000
3,2,1102,4880,2021-08-02,2021,8,158300
3,1,998,4880,2021-05-25,2021,5,150000
4,2,1278,4880,2021-02-19,2021,2,150000
5,3,2566,4880,2021-03-19,2021,3,60000
5,2,3136,4880,2021-03-31,2021,3,356000
6,2,2406,4880,2021-06-11,2021,6,251000
3,2,1135,4880,2021-04-07,2021,4,185000
4,1,1133,4880,2021-01-29,2021,1,165000
3,1,1142,4880,2021-01-15,2021,1,130000
5,2,2039,4880,2021-04-27,2021,4,206000
3,1,1465,4880,2021-06-23,2021,6,201100
5,2,2282,4880,2021-05-06,2021,5,215000
3,4,2786,4880,2021-09-29,2021,9,195000
3,4,2786,4880,2021-09-29,2021,9,195000
3,3,2786,4880,2021-09-29,2021,9,195000
3,3,2786,4880,2021-09-29,2021,9,195000
3,4,2786,4880,2021-09-29,2021,9,195000
3,4,2786,4880,2021-09-29,2021,9,195000
3,3,2786,4880,2021-09-29,2021,9,195000
3,3,2786,4880,2021-09-29,2021,9,195000
4,3,2773,4880,2021-01-13,2021,1,248000
3,2,1251,4880,2021-08-26,2021,8,180000
2,1,1556,4880,2021-09-08,2021,9,200000
4,2,1721,4880,2021-04-05,2021,4,172000
3,2,1647,4880,2021-09-14,2021,9,210000
3,3,1069,4880,2021-05-01,2021,5,188000
4,3,1905,4880,2021-01-15,2021,1,160000
3,2,1455,4880,2021-10-22,2021,10,200000
6,3,2482,4880,2021-06-25,2021,6,271000
4,2,1716,4880,2021-08-19,2021,8,275000
4,2,1479,4880,2021-07-22,2021,7,290000
4,1,1180,4880,2021-10-29,2021,10,169900
3,2,2100,4880,2021-04-30,2021,4,210000
2,2,1122,4880,2021-09-10,2021,9,179900
2,2,1148,4880,2021-08-25,2021,8,201500
3,2,1392,4880,2021-06-25,2021,6,245000
6,2,1880,4880,2020-12-08,2020,12,85000
4,1,1246,4880,2020-09-14,2020,9,60000
3,2,1402,4880,2020-02-14,2020,2,118000
6,2,3043,4880,2020-07-28,2020,7,335000
4,2,2269,4880,2020-10-15,2020,10,235000
3,2,1539,4880,2020-07-13,2020,7,249900
6,2,2792,4880,2020-06-17,2020,6,203000
4,2,1722,4880,2020-10-05,2020,10,285000
4,2,2291,4880,2020-06-17,2020,6,175790
3,1,1221,4880,2020-12-18,2020,12,167000
3,2,1933,4880,2020-12-16,2020,12,168000
3,3,1607,4880,2020-09-08,2020,9,170000
4,2,1673,4880,2020-09-29,2020,9,200000
3,2,1819,4880,2020-11-16,2020,11,175000
6,2,2234,4880,2020-05-15,2020,5,187000
3,3,2259,4880,2020-12-28,2020,12,200000
4,2,1990,4880,2020-07-22,2020,7,240000
4,2,2042,4880,2020-08-17,2020,8,195000
4,2,2162,4880,2020-05-11,2020,5,179000
5,2,1963,4880,2020-04-17,2020,4,173900
3,1,1240,4880,2020-04-17,2020,4,167900
3,1,1541,4880,2020-12-04,2020,12,150000
3,1,878,4880,2020-03-03,2020,3,128000
4,3,2033,4880,2020-03-30,2020,3,187000
3,3,1405,4880,2020-12-30,2020,12,190000
3,2,1054,4880,2020-12-02,2020,12,168750
4,1,1272,4880,2020-10-30,2020,10,140000
3,2,1178,4880,2020-11-16,2020,11,149900
4,2,1616,4880,2019-03-21,2019,3,145900
6,3,2720,4880,2019-04-19,2019,4,293000
2,2,1122,4880,2019-07-12,2019,7,144500
2,2,1148,4880,2019-08-15,2019,8,145000
3,2,1144,4880,2013-03-01,2013,3,130000
3,2,1244,4880,2013-04-01,2013,4,105000
3,1,998,4880,2013-06-01,2013,6,99900
2,1,854,4880,2013-06-01,2013,6,101500
3,1,1229,4880,2013-06-01,2013,6,112000
4,2,1688,4880,2013-08-01,2013,8,113000
2,1,1004,4880,2013-08-01,2013,8,110000
3,1,953,4880,2013-09-01,2013,9,37000
4,2,1300,4880,2013-09-01,2013,9,51000
4,1,1888,4880,2013-11-01,2013,11,133900
3,2,1300,4880,2013-12-01,2013,12,112000
2,2,1651,4880,2014-01-01,2014,1,132000
3,1,953,4880,2014-01-01,2014,1,108700
3,2,1650,4880,2014-03-01,2014,3,237000
4,2,1721,4880,2014-04-01,2014,4,105900
3,2,1178,4880,2014-04-01,2014,4,110000
4,2,1203,4880,2014-05-01,2014,5,120000
6,2,3568,4880,2014-06-01,2014,6,45000
3,1,1343,4880,2014-06-01,2014,6,107000
3,2,1315,4880,2014-07-01,2014,7,119900
5,2,2272,4880,2014-08-01,2014,8,110000
6,2,2672,4880,2014-09-01,2014,9,259500
3,1,1173,4880,2014-09-01,2014,9,96000
3,2,1251,4880,2014-09-01,2014,9,85000
6,2,2849,4880,2014-10-01,2014,10,223500
4,2,2269,4880,2014-10-01,2014,10,157500
3,2,1054,4880,2014-10-01,2014,10,122750
4,2,2097,4880,2014-10-01,2014,10,129900
4,2,1869,4880,2014-10-01,2014,10,119100
3,1,1428,4880,2014-11-01,2014,11,98500
3,1,1057,4880,2014-12-01,2014,12,115000
3,3,1665,4880,2014-12-01,2014,12,112000
4,2,1887,4880,2015-01-01,2015,1,105000
4,2,1673,4880,2015-02-01,2015,2,121000
3,2,1224,4880,2015-02-01,2015,2,97000
4,2,1796,4880,2015-03-01,2015,3,115500
4,2,1790,4880,2015-03-01,2015,3,155000
8,3,4002,4880,2015-04-01,2015,4,356000
8,3,4557,4880,2015-05-01,2015,5,370000
3,1,878,4880,2015-06-01,2015,6,60000
3,2,1402,4880,2015-06-01,2015,6,83900
4,2,1354,4880,2015-06-01,2015,6,164500
4,1,1082,4880,2015-07-01,2015,7,80000
3,2,1887,4880,2015-07-01,2015,7,158750
3,2,1300,4880,2015-08-01,2015,8,100000
4,2,1447,4880,2015-10-01,2015,10,78000
6,3,3790,4880,2015-12-01,2015,12,317500
8,2,3494,4880,2016-01-01,2016,1,257500
2,1,1042,4880,2016-01-01,2016,1,83078
3,1,996,4880,2016-02-01,2016,2,105000
3,2,1650,4880,2016-04-01,2016,4,280000
3,1,1042,4880,2016-04-01,2016,4,120000
4,2,1118,4880,2016-05-01,2016,5,108000
6,2,3043,4880,2016-06-01,2016,6,265000
4,1,1161,4880,2016-07-01,2016,7,109000
5,2,2319,4880,2016-08-01,2016,8,127000
5,3,2438,4880,2016-08-01,2016,8,131000
4,2,2026,4880,2016-12-01,2016,12,114900
4,2,1265,4880,2016-12-01,2016,12,108000
2,2,1651,4880,2017-02-01,2017,2,150500
4,2,1745,4880,2017-03-01,2017,3,155500
3,2,943,4880,2017-04-01,2017,4,148000
5,2,2511,4880,2017-05-01,2017,5,154900
3,3,1455,4880,2017-05-01,2017,5,225000
4,2,2018,4880,2017-06-01,2017,6,47000
4,2,1349,4880,2017-07-01,2017,7,148000
4,3,2373,4880,2017-07-01,2017,7,148500
4,2,1656,4880,2017-09-01,2017,9,139000
3,1,1057,4880,2017-10-01,2017,10,145000
3,2,1644,4880,2017-11-01,2017,11,129900
4,2,1946,4880,2017-11-01,2017,11,182500
3,1,994,4880,2017-12-01,2017,12,115000
4,2,2005,4880,2017-12-01,2017,12,65500
4,2,2005,4880,2017-12-01,2017,12,65500
4,2,1716,4880,2017-12-01,2017,12,170300
4,1,1763,4880,2017-12-01,2017,12,155000
4,1,1133,4880,2018-01-01,2018,1,118000
3,2,1713,4880,2018-01-01,2018,1,140000
4,2,1633,4880,2018-01-01,2018,1,138000
5,2,3136,4880,2018-02-01,2018,2,293000
8,3,3854,4880,2018-03-01,2018,3,345000
4,3,3202,4880,2018-03-01,2018,3,339900
4,1,1226,4880,2018-03-01,2018,3,139900
3,2,1199,4880,2018-04-01,2018,4,149700
3,2,1244,4880,2018-04-01,2018,4,139500
4,2,2535,4880,2018-05-01,2018,5,215000
3,1,1092,4880,2018-05-01,2018,5,125900
4,2,1443,4880,2018-06-01,2018,6,170200
3,2,1777,4880,2018-06-01,2018,6,237500
3,2,1539,4880,2018-07-01,2018,7,219900
3,1,1022,4880,2018-07-01,2018,7,137000
4,3,2087,4880,2018-07-01,2018,7,168000
3,3,1554,4880,2018-07-01,2018,7,140000
3,1,800,4880,2018-08-01,2018,8,115000
4,2,1688,4880,2018-08-01,2018,8,139900
3,2,1695,4880,2018-08-01,2018,8,181000
4,2,1673,4880,2018-08-01,2018,8,168400
3,1,1420,4880,2018-08-01,2018,8,108000
3,2,1248,4880,2018-09-01,2018,9,122600
4,2,2081,4880,2018-09-01,2018,9,174000
3,2,1008,4880,2018-10-01,2018,10,134900
3,1,1056,4880,2018-11-01,2018,11,83000
2,2,1092,4880,2018-11-01,2018,11,89000
4,2,2276,4880,2018-11-01,2018,11,176000
3,3,1688,4880,2018-11-01,2018,11,152500
4,1,1135,4880,2018-12-01,2018,12,55000
3,1,1414,4880,2018-12-01,2018,12,123000
3,2,1081,4880,2018-12-01,2018,12,134500
2,1,981,4880,2018-12-01,2018,12,121000
2,1,1131,4880,2018-12-01,2018,12,119000
4,2,1904,4879,2023-07-27,2023,7,200000
4,1,1749,4879,2023-11-28,2023,11,90000
3,2,1617,4879,2023-01-23,2023,1,245000
3,2,1221,4879,2022-09-14,2022,9,180000
4,2,2335,4879,2022-06-03,2022,6,174900
3,2,945,4879,2022-01-18,2022,1,115000
3,2,1244,4879,2022-11-08,2022,11,284000
3,2,2193,4879,2021-09-09,2021,9,235000
3,2,1634,4879,2021-07-01,2021,7,275000
3,1,1073,4879,2021-04-08,2021,4,185000
4,2,1332,4879,2020-08-21,2020,8,145000
3,1,984,4879,2020-04-03,2020,4,120000
3,1,1479,4879,2020-07-08,2020,7,210000
5,3,1920,4879,2020-06-25,2020,6,72000
3,2,1244,4879,2019-11-22,2019,11,220000
5,2,1804,4879,2013-02-01,2013,2,94800
4,2,1766,4879,2013-03-01,2013,3,80000
3,1,1479,4879,2015-05-01,2015,5,157900
3,2,1676,4879,2016-06-01,2016,6,75000
4,2,1766,4879,2016-11-01,2016,11,117000
3,1,1122,4879,2016-11-01,2016,11,125000
3,2,2060,4879,2017-02-01,2017,2,150000
4,2,1977,4879,2017-04-01,2017,4,176000
3,1,1120,4879,2017-07-01,2017,7,105000
3,2,1288,4879,2017-07-01,2017,7,130000
2,2,1512,4879,2018-11-01,2018,11,169000
3,2,1883,4876,2021-12-20,2021,12,349900
6,2,2026,4876,2020-08-21,2020,8,190000
3,2,1302,4875,2021-10-04,2021,10,165000
4,2,1399,4875,2020-10-01,2020,10,169000
3,1,1186,4875,2013-06-01,2013,6,127825
3,3,1197,4875,2013-08-01,2013,8,150600
6,2,1828,4875,2016-04-01,2016,4,121000
4,2,1344,4875,2017-09-01,2017,9,157000
3,2,1638,4872,2023-08-14,2023,8,135000
4,2,2204,4872,2022-10-26,2022,10,219900
4,2,1233,4872,2022-07-07,2022,7,230000
3,2,1638,4872,2021-02-19,2021,2,105000
3,2,1496,4872,2021-05-24,2021,5,150000
3,1,1050,4872,2013-03-01,2013,3,115000
3,2,1496,4872,2013-08-01,2013,8,92500
4,3,1852,4872,2017-10-01,2017,10,186500
3,2,2006,4872,2018-05-01,2018,5,96000
2,1,763,4872,2018-07-01,2018,7,168000
4,1,1142,4864,2023-07-14,2023,7,150000
3,2,1992,4864,2022-03-24,2022,3,169000
6,2,2306,4860,2023-11-08,2023,11,204400
6,2,1787,4860,2023-06-20,2023,6,255000
2,1,1069,4860,2020-11-06,2020,11,134900
4,2,1536,4860,2020-02-24,2020,2,174900
4,2,1472,4860,2015-06-01,2015,6,154000
3,1,1095,4860,2015-07-01,2015,7,133500
3,1,1795,4860,2016-10-01,2016,10,84000
3,2,1068,4860,2017-08-01,2017,8,75000
3,2,1260,4859,2022-08-12,2022,8,225000
4,2,2058,4859,2021-08-10,2021,8,282000
4,2,1057,4859,2020-11-20,2020,11,165900
4,2,2058,4859,2020-05-11,2020,5,195000
4,2,2058,4859,2020-03-20,2020,3,267000
6,2,1993,4859,2013-03-01,2013,3,121000
3,2,1260,4859,2014-01-01,2014,1,113200
3,2,1404,4859,2016-09-01,2016,9,158000
3,3,1699,4859,2016-11-01,2016,11,113000
3,2,1241,4857,2017-10-01,2017,10,154900
4,2,1638,4856,2020-11-23,2020,11,236000
3,3,2000,4853,2013-06-01,2013,6,134000
4,1,1088,4850,2022-02-18,2022,2,185900
3,3,1386,4850,2021-05-02,2021,5,207500
3,1,1055,4850,2020-08-17,2020,8,170000
3,2,1620,4850,2020-11-16,2020,11,182500
3,2,1387,4850,2014-02-01,2014,2,119000
3,1,1262,4850,2014-12-01,2014,12,104000
4,2,1112,4850,2017-10-01,2017,10,127900
3,2,1620,4850,2018-08-01,2018,8,162000
3,2,1240,4848,2023-01-12,2023,1,154000
2,2,1363,4845,2022-10-05,2022,10,216000
3,2,1428,4845,2019-05-24,2019,5,225000
2,2,1363,4845,2018-08-01,2018,8,166000
4,1,1994,4845,2018-09-01,2018,9,150000
4,3,1479,4840,2023-10-19,2023,10,179000
3,2,1192,4840,2023-11-27,2023,11,245000
3,1,1281,4840,2023-09-19,2023,9,182500
3,2,1817,4840,2023-10-10,2023,10,110000
6,3,2559,4840,2023-12-21,2023,12,225000
3,2,1423,4840,2023-10-02,2023,10,169425
4,3,2172,4840,2023-12-15,2023,12,257000
4,2,2224,4840,2023-10-02,2023,10,171000
4,2,1838,4840,2023-12-05,2023,12,255000
5,3,1761,4840,2023-06-09,2023,6,301000
3,1,1244,4840,2023-10-02,2023,10,255000
3,2,1008,4840,2023-05-26,2023,5,212000
12,2,1825,4840,2023-03-13,2023,3,200000
12,2,1825,4840,2023-03-24,2023,3,250000
3,1,1290,4840,2022-07-29,2022,7,145000
2,2,1012,4840,2022-09-14,2022,9,80000
6,2,2718,4840,2022-11-30,2022,11,274900
6,2,2007,4840,2022-04-05,2022,4,200000
2,2,984,4840,2022-02-11,2022,2,110000
4,2,1792,4840,2022-08-19,2022,8,226100
4,2,1520,4840,2022-02-23,2022,2,110000
3,1,1113,4840,2022-12-08,2022,12,145300
6,2,2464,4840,2022-01-19,2022,1,196000
6,4,2841,4840,2022-12-29,2022,12,211000
4,2,2599,4840,2022-03-04,2022,3,171000
5,2,2215,4840,2022-07-29,2022,7,245000
3,1,1107,4840,2022-05-02,2022,5,185000
3,2,1215,4840,2022-04-28,2022,4,275000
3,2,1572,4840,2022-03-16,2022,3,215000
3,1,1430,4840,2021-06-24,2021,6,95000
3,1,1260,4840,2021-04-05,2021,4,165000
4,1,1197,4840,2021-09-29,2021,9,125000
5,2,1883,4840,2021-08-25,2021,8,173000
3,2,1422,4840,2021-05-17,2021,5,240000
3,2,1041,4840,2021-08-31,2021,8,200000
3,2,2190,4840,2021-01-20,2021,1,168000
4,2,1992,4840,2021-01-29,2021,1,141900
3,2,1169,4840,2021-10-14,2021,10,75000
6,2,2894,4840,2021-04-08,2021,4,104900
6,2,3230,4840,2021-05-14,2021,5,295000
4,2,2498,4840,2021-02-01,2021,2,80000
3,2,1196,4840,2021-06-08,2021,6,240000
5,3,2088,4840,2021-10-04,2021,10,260000
3,2,1186,4840,2021-01-04,2021,1,196000
3,1,1008,4840,2021-08-18,2021,8,180000
2,1,856,4840,2020-09-22,2020,9,79900
4,1,1041,4840,2020-11-24,2020,11,107000
3,1,1561,4840,2020-10-15,2020,10,105000
3,1,1134,4840,2020-12-18,2020,12,147500
3,2,1330,4840,2020-12-11,2020,12,180000
8,2,2809,4840,2020-08-17,2020,8,310000
6,2,3140,4840,2020-11-17,2020,11,306000
4,2,1985,4840,2020-10-21,2020,10,99000
3,1,1138,4840,2020-10-28,2020,10,173250
3,1,1257,4840,2020-07-20,2020,7,182000
4,2,1897,4840,2020-12-02,2020,12,192000
3,3,1864,4840,2020-08-27,2020,8,365000
4,1,1833,4840,2020-12-30,2020,12,195000
3,1,993,4840,2020-11-24,2020,11,160000
3,2,1284,4840,2020-06-16,2020,6,177000
4,2,1983,4840,2020-09-14,2020,9,206500
6,4,2662,4840,2019-11-04,2019,11,127700
3,2,1620,4840,2019-09-23,2019,9,124500
3,1,900,4840,2013-03-01,2013,3,116500
4,2,2000,4840,2013-03-01,2013,3,113500
3,1,1290,4840,2013-08-01,2013,8,57500
3,1,1038,4840,2013-08-01,2013,8,105000
4,1,1472,4840,2013-08-01,2013,8,26800
6,5,2624,4840,2013-08-01,2013,8,123000
3,1,1222,4840,2013-08-01,2013,8,114900
4,2,2264,4840,2013-08-01,2013,8,20000
4,2,2070,4840,2013-09-01,2013,9,87000
3,2,1196,4840,2013-09-01,2013,9,135000
3,2,1490,4840,2013-11-01,2013,11,189900
5,3,2104,4840,2014-02-01,2014,2,70000
8,3,4425,4840,2014-02-01,2014,2,297273
2,2,1763,4840,2014-02-01,2014,2,65000
3,1,1397,4840,2014-04-01,2014,4,80500
3,2,1270,4840,2014-06-01,2014,6,134900
3,1,1244,4840,2014-07-01,2014,7,126000
3,2,1186,4840,2014-07-01,2014,7,140000
3,1,963,4840,2015-03-01,2015,3,98500
4,2,1035,4840,2015-03-01,2015,3,100000
7,3,3781,4840,2015-04-01,2015,4,345000
3,1,1107,4840,2015-05-01,2015,5,98000
3,2,1179,4840,2015-06-01,2015,6,60900
6,2,3230,4840,2015-08-01,2015,8,281000
4,2,2388,4840,2015-08-01,2015,8,106300
5,2,1883,4840,2015-09-01,2015,9,65000
3,1,996,4840,2015-09-01,2015,9,108800
4,1,1682,4840,2015-11-01,2015,11,52500
3,2,1255,4840,2016-01-01,2016,1,80000
4,2,1766,4840,2016-02-01,2016,2,100000
3,2,1041,4840,2016-04-01,2016,4,140000
3,1,1038,4840,2016-04-01,2016,4,130500
3,2,1912,4840,2016-04-01,2016,4,137500
4,2,1825,4840,2016-05-01,2016,5,152500
4,2,1682,4840,2016-06-01,2016,6,106000
3,1,1138,4840,2016-06-01,2016,6,95000
3,2,1511,4840,2016-07-01,2016,7,95000
5,2,1921,4840,2016-08-01,2016,8,113000
3,2,1196,4840,2016-08-01,2016,8,146500
2,1,949,4840,2016-08-01,2016,8,103000
6,2,2519,4840,2016-09-01,2016,9,72500
2,2,1060,4840,2017-02-01,2017,2,82500
6,2,2152,4840,2017-03-01,2017,3,95000
3,2,1006,4840,2017-03-01,2017,3,135000
3,1,1054,4840,2017-04-01,2017,4,135000
3,2,1192,4840,2017-06-01,2017,6,141000
3,2,1998,4840,2017-07-01,2017,7,144900
4,2,1561,4840,2017-07-01,2017,7,164900
3,2,900,4840,2017-07-01,2017,7,146000
5,2,2109,4840,2017-07-01,2017,7,160000
3,2,1307,4840,2017-08-01,2017,8,95000
3,2,1619,4840,2017-08-01,2017,8,191000
6,2,2180,4840,2017-10-01,2017,10,125000
3,1,1062,4840,2017-11-01,2017,11,45500
4,2,2298,4840,2018-01-01,2018,1,79900
3,3,1822,4840,2018-02-01,2018,2,88000
4,2,2000,4840,2018-02-01,2018,2,162450
5,3,1767,4840,2018-03-01,2018,3,139900
6,2,1964,4840,2018-03-01,2018,3,70000
