proptype,district,nbhd,style,extwall,stories,year_built,rooms,finishedsqft,units,bdrms,fbath,hbath,lotsize,sale_date,sale_price,sale_year,sale_month
residential,9.0,560.0,duplex n/s,aluminum/vinyl,2.0,1976.0,20.0,2024.0,2,12.0,2.0,0.0,8910.0,2022-04-22,150000.0,2022.0,4.0
residential,9.0,560.0,ranch,aluminum/vinyl,1.0,1977.0,10.0,910.0,1,6.0,1.0,1.0,5940.0,2022-04-27,153500.0,2022.0,4.0
residential,9.0,560.0,townhouse,aluminum/vinyl,2.0,1978.0,12.0,3040.0,2,6.0,2.0,2.0,8910.0,2022-06-14,250000.0,2022.0,6.0
residential,9.0,560.0,ranch,aluminum/vinyl,1.0,1966.0,15.0,1151.0,1,9.0,1.0,1.0,5984.0,2022-02-18,132000.0,2022.0,2.0
residential,9.0,560.0,cape cod,aluminum/vinyl,1.0,1948.0,5.0,1178.0,1,3.0,2.0,0.0,9045.0,2022-02-17,132000.0,2022.0,2.0
commercial,9.0,6208.0,tavern,alum/vynyl siding,1.0,1928.0,0.0,2382.0,2,0.0,0.0,0.0,15252.0,2022-01-17,250000.0,2022.0,1.0
residential,9.0,560.0,colonial,aluminum/vinyl,2.0,1963.0,7.0,1534.0,1,3.0,1.0,1.0,5247.0,2022-06-30,204000.0,2022.0,6.0
residential,9.0,560.0,ranch,brick,1.0,1960.0,5.0,976.0,1,3.0,1.0,0.0,5040.0,2022-08-11,123000.0,2022.0,8.0
residential,9.0,560.0,cape cod,aluminum/vinyl,1.0,1940.0,6.0,1174.0,1,3.0,1.0,0.0,9200.0,2022-08-05,96500.0,2022.0,8.0
residential,9.0,560.0,cape cod,brick,1.0,1939.0,10.0,1154.0,1,6.0,1.0,0.0,5940.0,2022-03-17,160000.0,2022.0,3.0
residential,9.0,560.0,ranch,aluminum/vinyl,1.0,1943.0,5.0,1096.0,1,3.0,2.0,0.0,11880.0,2022-09-30,137000.0,2022.0,9.0
residential,9.0,560.0,ranch,stone,1.0,1959.0,5.0,1250.0,1,3.0,2.0,1.0,11136.0,2022-09-19,200000.0,2022.0,9.0
residential,9.0,560.0,res o/s a & 1/2,aluminum/vinyl,1.0,1930.0,7.0,1210.0,1,4.0,1.0,0.0,7371.0,2022-12-02,73000.0,2022.0,12.0
residential,9.0,560.0,ranch,aluminum/vinyl,1.0,1950.0,8.0,597.0,1,4.0,1.0,0.0,18322.0,2022-04-29,113000.0,2022.0,4.0
residential,9.0,560.0,cape cod,aluminum/vinyl,1.5,1940.0,6.0,1284.0,1,3.0,1.0,1.0,21140.0,2022-01-14,149000.0,2022.0,1.0
residential,9.0,560.0,ranch,aluminum/vinyl,1.0,1955.0,12.0,1237.0,1,6.0,1.0,0.0,9450.0,2022-06-09,201000.0,2022.0,6.0
residential,9.0,560.0,duplex n/s,brick,2.0,1956.0,16.0,1949.0,2,8.0,2.0,0.0,7500.0,2022-04-25,150000.0,2022.0,4.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1120.0,1,4.0,1.0,1.0,7800.0,2022-03-11,172900.0,2022.0,3.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1971.0,12.0,1129.0,1,8.0,1.0,1.0,6500.0,2022-01-12,200000.0,2022.0,1.0
residential,9.0,660.0,ranch,asphalt/other,1.0,1971.0,6.0,1120.0,1,4.0,1.0,1.0,6000.0,2022-08-31,200000.0,2022.0,8.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1120.0,1,4.0,1.0,1.0,6000.0,2022-02-18,175000.0,2022.0,2.0
residential,9.0,660.0,townhouse,aluminum/vinyl,2.0,1979.0,10.0,2318.0,2,6.0,2.0,2.0,6720.0,2022-06-14,170000.0,2022.0,6.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1961.0,5.0,1001.0,1,3.0,1.0,1.0,10200.0,2022-11-04,172500.0,2022.0,11.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1966.0,12.0,1311.0,1,6.0,2.0,0.0,7540.0,2022-01-31,220000.0,2022.0,1.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1968.0,6.0,1178.0,1,3.0,1.0,1.0,7200.0,2022-10-27,221000.0,2022.0,10.0
residential,9.0,660.0,ranch,brick,1.0,1967.0,12.0,1401.0,1,6.0,1.0,1.0,8152.0,2022-04-20,235000.0,2022.0,4.0
residential,9.0,660.0,duplex n/s,aluminum/vinyl,2.0,1969.0,10.0,2427.0,2,6.0,2.0,3.0,10300.0,2022-06-29,210000.0,2022.0,6.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1120.0,1,4.0,1.0,1.0,8316.0,2022-07-01,129100.0,2022.0,7.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1968.0,6.0,1399.0,1,3.0,1.0,1.0,8400.0,2022-04-11,190000.0,2022.0,4.0
residential,9.0,660.0,townhouse,aluminum/vinyl,2.0,1971.0,20.0,2296.0,2,12.0,2.0,2.0,7664.0,2022-04-25,210000.0,2022.0,4.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1971.0,12.0,1120.0,1,8.0,1.0,1.0,7200.0,2022-04-29,225000.0,2022.0,4.0
residential,9.0,660.0,ranch,asphalt/other,1.0,1971.0,6.0,1120.0,1,4.0,1.0,1.0,11280.0,2022-03-23,175000.0,2022.0,3.0
residential,9.0,660.0,ranch,aluminum/vinyl,1.0,1968.0,10.0,1062.0,1,6.0,1.0,1.0,6460.0,2022-04-18,169000.0,2022.0,4.0
residential,9.0,660.0,townhouse,masonry/frame,2.0,1966.0,20.0,2303.0,2,12.0,2.0,2.0,8200.0,2022-05-27,210000.0,2022.0,5.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1961.0,10.0,967.0,1,6.0,2.0,0.0,7623.0,2022-02-07,219900.0,2022.0,2.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1960.0,5.0,936.0,1,3.0,1.0,0.0,6148.0,2022-09-08,162000.0,2022.0,9.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1960.0,10.0,936.0,1,6.0,1.0,1.0,6095.0,2022-08-11,210000.0,2022.0,8.0
residential,9.0,480.0,ranch,wood,1.0,1957.0,10.0,1073.0,1,6.0,2.0,0.0,7200.0,2022-06-14,215000.0,2022.0,6.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1956.0,6.0,1176.0,1,4.0,2.0,1.0,7200.0,2022-12-05,209000.0,2022.0,12.0
residential,9.0,480.0,ranch,brick,1.0,1956.0,10.0,1085.0,1,6.0,1.0,0.0,7320.0,2022-06-06,200000.0,2022.0,6.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1956.0,10.0,1061.0,1,6.0,1.0,1.0,7320.0,2022-01-17,189900.0,2022.0,1.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1064.0,1,3.0,1.0,0.0,9000.0,2022-12-02,145000.0,2022.0,12.0
residential,9.0,480.0,cape cod,aluminum/vinyl,1.0,1957.0,6.0,1474.0,1,4.0,2.0,0.0,7200.0,2022-06-17,225000.0,2022.0,6.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,10.0,1018.0,1,6.0,1.0,0.0,7800.0,2022-03-28,150000.0,2022.0,3.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1120.0,1,3.0,1.0,1.0,7920.0,2022-06-01,250000.0,2022.0,6.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1001.0,1,3.0,1.0,1.0,8100.0,2022-09-27,216000.0,2022.0,9.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,10.0,926.0,1,6.0,1.0,1.0,7200.0,2022-03-28,203500.0,2022.0,3.0
residential,9.0,480.0,ranch,wood,1.0,1957.0,5.0,1046.0,1,3.0,1.0,0.0,8107.0,2022-07-01,223000.0,2022.0,7.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,5.0,1003.0,1,3.0,1.0,0.0,7625.0,2022-10-27,195000.0,2022.0,10.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,5.0,1094.0,1,3.0,1.0,0.0,7200.0,2022-07-14,180000.0,2022.0,7.0
residential,9.0,480.0,ranch,asphalt/other,1.0,1957.0,5.0,879.0,1,3.0,1.0,0.0,7964.0,2022-08-17,157000.0,2022.0,8.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1957.0,10.0,879.0,1,6.0,1.0,0.0,7200.0,2022-06-15,195000.0,2022.0,6.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,978.0,1,3.0,1.0,0.0,9173.0,2022-07-15,193000.0,2022.0,7.0
residential,9.0,480.0,ranch,brick,1.0,1959.0,10.0,1018.0,1,6.0,1.0,0.0,9989.0,2022-05-24,192000.0,2022.0,5.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,912.0,1,3.0,1.0,0.0,7168.0,2022-08-18,178000.0,2022.0,8.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,5.0,1031.0,1,3.0,1.0,1.0,7620.0,2022-07-18,150000.0,2022.0,7.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1958.0,5.0,1114.0,1,3.0,1.0,1.0,8192.0,2022-11-16,189900.0,2022.0,11.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,10.0,1078.0,1,6.0,1.0,0.0,8195.0,2022-05-06,192500.0,2022.0,5.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1055.0,1,3.0,1.0,0.0,7200.0,2022-12-28,190900.0,2022.0,12.0
residential,9.0,480.0,ranch,wood,1.0,1957.0,5.0,997.0,1,3.0,1.0,1.0,7658.0,2022-07-28,160000.0,2022.0,7.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,10.0,997.0,1,6.0,1.0,0.0,7823.0,2022-04-12,176000.0,2022.0,4.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1959.0,10.0,1107.0,1,6.0,2.0,0.0,7240.0,2022-06-09,225000.0,2022.0,6.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1001.0,1,3.0,1.0,1.0,7200.0,2022-08-29,139900.0,2022.0,8.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1958.0,5.0,1133.0,1,3.0,1.0,1.0,7200.0,2022-08-11,170000.0,2022.0,8.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,10.0,1196.0,1,6.0,1.0,1.0,7200.0,2022-06-15,222000.0,2022.0,6.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1958.0,10.0,966.0,1,6.0,2.0,0.0,7200.0,2022-03-11,180000.0,2022.0,3.0
residential,9.0,480.0,ranch,brick,1.0,1958.0,5.0,1167.0,1,3.0,1.0,1.0,7440.0,2022-09-14,200000.0,2022.0,9.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1958.0,5.0,864.0,1,3.0,1.0,0.0,7560.0,2022-01-10,169900.0,2022.0,1.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1958.0,5.0,1068.0,1,3.0,1.0,0.0,7320.0,2022-09-02,181000.0,2022.0,9.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,5.0,1092.0,1,3.0,1.0,1.0,9000.0,2022-10-04,190000.0,2022.0,10.0
residential,9.0,480.0,ranch,brick,1.0,1957.0,10.0,994.0,1,6.0,2.0,0.0,8047.0,2022-04-06,215000.0,2022.0,4.0
residential,9.0,480.0,ranch,aluminum/vinyl,1.0,1998.0,10.0,1529.0,1,6.0,2.0,1.0,8475.0,2022-04-29,310500.0,2022.0,4.0
residential,2.0,480.0,ranch,aluminum/vinyl,1.0,1966.0,13.0,2043.0,1,8.0,2.0,1.0,9000.0,2022-10-19,299900.0,2022.0,10.0
lg apartment,5.0,6610.0,ap2 (conventional apt with 7-11 units),brick,2.0,1970.0,0.0,9072.0,8,0.0,0.0,0.0,12534.0,2022-06-14,440000.0,2022.0,6.0
residential,2.0,480.0,colonial,aluminum/vinyl,2.0,2002.0,7.0,2000.0,1,4.0,2.0,1.0,9216.0,2022-06-15,350000.0,2022.0,6.0
residential,2.0,480.0,colonial,aluminum/vinyl,2.0,2001.0,8.0,2321.0,1,3.0,2.0,1.0,10105.0,2022-07-14,427000.0,2022.0,7.0
residential,2.0,480.0,colonial,aluminum/vinyl,2.0,2001.0,9.0,2698.0,1,4.0,2.0,1.0,11455.0,2022-06-30,420000.0,2022.0,6.0
residential,2.0,480.0,colonial,aluminum/vinyl,2.0,2002.0,8.0,3158.0,1,3.0,2.0,1.0,10300.0,2022-12-09,315000.0,2022.0,12.0
residential,2.0,480.0,ranch,brick,1.0,1979.0,6.0,1493.0,1,3.0,1.0,1.0,20606.0,2022-11-17,237000.0,2022.0,11.0
residential,2.0,820.0,townhouse,aluminum/vinyl,2.0,1969.0,12.0,2785.0,2,6.0,2.0,2.0,9600.0,2022-12-30,200000.0,2022.0,12.0
residential,2.0,820.0,townhouse,aluminum/vinyl,2.0,1969.0,12.0,2785.0,2,6.0,2.0,2.0,10764.0,2022-09-06,170000.0,2022.0,9.0
condominium,5.0,5140.0,condo townhouse,brick,2.0,1972.0,5.0,1122.0,1,3.0,1.0,1.0,1.0,2022-04-19,65000.0,2022.0,4.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1980.0,5.0,1198.0,1,3.0,2.0,0.0,7410.0,2022-05-09,260000.0,2022.0,5.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1980.0,5.0,1300.0,1,3.0,1.0,1.0,9519.0,2022-09-27,170000.0,2022.0,9.0
residential,2.0,820.0,townhouse,aluminum/vinyl,2.0,1983.0,10.0,2402.0,2,6.0,2.0,2.0,8378.0,2022-12-22,190000.0,2022.0,12.0
residential,2.0,820.0,townhouse,aluminum/vinyl,2.0,1983.0,10.0,2504.0,2,6.0,2.0,2.0,7512.0,2022-11-18,165000.0,2022.0,11.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1983.0,5.0,948.0,1,3.0,1.0,0.0,7740.0,2022-05-26,131800.0,2022.0,5.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,2005.0,8.0,1320.0,1,3.0,3.0,1.0,8103.0,2022-01-18,230000.0,2022.0,1.0
lg apartment,5.0,6870.0,ap3 (conventional apt with 12-20 units),brick,2.0,1978.0,0.0,11410.0,16,0.0,0.0,0.0,38160.0,2022-02-28,1000000.0,2022.0,2.0
residential,5.0,800.0,ranch,wood,1.0,2000.0,12.0,1982.0,1,6.0,3.0,0.0,12008.0,2022-01-07,360000.0,2022.0,1.0
residential,5.0,800.0,cape cod,fiber cement/hardiplank,1.5,2003.0,8.0,3045.0,1,4.0,3.0,1.0,15527.0,2022-09-27,307500.0,2022.0,9.0
residential,5.0,800.0,colonial,fiber cement/hardiplank,2.0,2004.0,18.0,2607.0,1,8.0,3.0,1.0,14786.0,2022-05-26,525000.0,2022.0,5.0
residential,5.0,800.0,colonial,fiber cement/hardiplank,2.0,2004.0,10.0,3887.0,1,4.0,4.0,1.0,12372.0,2022-07-06,465000.0,2022.0,7.0
residential,5.0,800.0,tudor,fiber cement/hardiplank,2.0,2006.0,9.0,4259.0,1,4.0,3.0,1.0,15705.0,2022-06-22,530000.0,2022.0,6.0
residential,5.0,800.0,colonial,fiber cement/hardiplank,2.0,2022.0,0.0,2618.0,1,0.0,2.0,1.0,13500.0,2022-01-07,80000.0,2022.0,1.0
residential,5.0,800.0,split level,wood,1.0,1994.0,7.0,2712.0,1,3.0,2.0,1.0,15700.0,2022-09-14,320000.0,2022.0,9.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-06-23,115000.0,2022.0,6.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,3.0,625.0,1,1.0,1.0,0.0,1.0,2022-12-02,73000.0,2022.0,12.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-04-29,107000.0,2022.0,4.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,4.0,1056.0,1,2.0,1.0,1.0,1.0,2022-03-31,106000.0,2022.0,3.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,4.0,1056.0,1,2.0,1.0,1.0,1.0,2022-11-11,125000.0,2022.0,11.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,4.0,1056.0,1,2.0,1.0,1.0,1.0,2022-06-15,122000.0,2022.0,6.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,3.0,625.0,1,1.0,1.0,0.0,1.0,2022-06-08,72500.0,2022.0,6.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-09-23,110000.0,2022.0,9.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,5.0,1210.0,1,3.0,2.0,1.0,1.0,2022-06-09,165000.0,2022.0,6.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,3.0,625.0,1,1.0,1.0,0.0,1.0,2022-10-14,70000.0,2022.0,10.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,8.0,1056.0,1,4.0,1.0,1.0,1.0,2022-02-18,100000.0,2022.0,2.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,5.0,1210.0,1,3.0,2.0,1.0,1.0,2022-08-15,175000.0,2022.0,8.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,8.0,1056.0,1,4.0,1.0,1.0,1.0,2022-02-25,119900.0,2022.0,2.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,3.0,625.0,1,1.0,1.0,0.0,1.0,2022-08-25,82500.0,2022.0,8.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-04-29,92000.0,2022.0,4.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-05-12,96000.0,2022.0,5.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,4.0,1056.0,1,2.0,1.0,1.0,1.0,2022-06-14,128000.0,2022.0,6.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,2.0,1971.0,8.0,1056.0,1,4.0,1.0,1.0,1.0,2022-02-15,122100.0,2022.0,2.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,3.0,625.0,1,1.0,1.0,0.0,1.0,2022-05-20,72500.0,2022.0,5.0
condominium,5.0,5170.0,low rise 1-3 stories,brick,1.0,1971.0,4.0,865.0,1,2.0,1.0,1.0,1.0,2022-09-22,100000.0,2022.0,9.0
residential,5.0,780.0,bi-level,aluminum/vinyl,1.0,1971.0,6.0,1746.0,1,4.0,1.0,1.0,10125.0,2022-08-25,270000.0,2022.0,8.0
residential,5.0,780.0,ranch,wood,1.0,1971.0,12.0,1212.0,1,8.0,1.0,1.0,10350.0,2022-05-24,240000.0,2022.0,5.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1969.0,12.0,1533.0,1,6.0,2.0,1.0,10224.0,2022-06-01,261000.0,2022.0,6.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1212.0,1,4.0,1.0,1.0,12864.0,2022-12-12,255000.0,2022.0,12.0
residential,5.0,780.0,colonial,aluminum/vinyl,2.0,1969.0,16.0,1879.0,1,8.0,2.0,1.0,9956.0,2022-04-24,322800.0,2022.0,4.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1512.0,1,5.0,1.0,1.0,14080.0,2022-09-16,280000.0,2022.0,9.0
residential,5.0,780.0,ranch,brick,1.0,1970.0,6.0,1553.0,1,3.0,2.0,0.0,10200.0,2022-06-16,325000.0,2022.0,6.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1968.0,6.0,1322.0,1,3.0,1.0,1.0,10125.0,2022-04-27,275000.0,2022.0,4.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1969.0,6.0,1380.0,1,3.0,2.0,0.0,9000.0,2022-07-12,280000.0,2022.0,7.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1204.0,1,4.0,1.0,1.0,9375.0,2022-10-14,234000.0,2022.0,10.0
residential,5.0,780.0,ranch,fiber cement/hardiplank,1.0,1972.0,6.0,1804.0,1,4.0,1.0,1.0,9000.0,2022-09-01,315000.0,2022.0,9.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1972.0,5.0,1269.0,1,2.0,1.0,1.0,90000.0,2022-11-07,302000.0,2022.0,11.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1204.0,1,4.0,1.0,1.0,10125.0,2022-08-25,252000.0,2022.0,8.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1212.0,1,4.0,2.0,1.0,10276.0,2022-11-29,288000.0,2022.0,11.0
residential,5.0,780.0,ranch,brick,1.0,1968.0,5.0,1290.0,1,3.0,2.0,0.0,10125.0,2022-05-10,297500.0,2022.0,5.0
residential,5.0,780.0,ranch,brick,1.0,1976.0,7.0,1390.0,1,3.0,1.0,1.0,10125.0,2022-03-30,250000.0,2022.0,3.0
residential,5.0,780.0,colonial,aluminum/vinyl,2.0,1998.0,9.0,2305.0,1,3.0,2.0,1.0,9750.0,2022-08-24,263000.0,2022.0,8.0
residential,5.0,780.0,colonial,aluminum/vinyl,2.0,1998.0,9.0,2305.0,1,3.0,2.0,1.0,9750.0,2022-12-13,355000.0,2022.0,12.0
residential,5.0,780.0,cape cod,aluminum/vinyl,1.5,1940.0,8.0,2828.0,1,4.0,2.0,0.0,21027.0,2022-07-22,300000.0,2022.0,7.0
residential,5.0,780.0,cape cod,stone,1.0,1937.0,9.0,1946.0,1,4.0,2.0,0.0,22769.0,2022-09-22,290000.0,2022.0,9.0
residential,5.0,780.0,colonial,masonry/frame,2.0,1935.0,8.0,1448.0,1,3.0,1.0,0.0,9234.0,2022-08-03,225000.0,2022.0,8.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1972.0,10.0,2451.0,2,6.0,2.0,2.0,8400.0,2022-12-21,229900.0,2022.0,12.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1973.0,12.0,2896.0,2,6.0,2.0,2.0,18583.0,2022-03-03,254000.0,2022.0,3.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1973.0,10.0,2451.0,2,6.0,2.0,2.0,8400.0,2022-08-08,250000.0,2022.0,8.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1974.0,10.0,2451.0,2,6.0,2.0,2.0,7200.0,2022-01-10,199000.0,2022.0,1.0
residential,5.0,780.0,townhouse,masonry/frame,2.0,1974.0,12.0,3213.0,2,6.0,2.0,2.0,13632.0,2022-08-24,275000.0,2022.0,8.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1977.0,12.0,2896.0,2,6.0,2.0,2.0,9747.0,2022-06-08,220000.0,2022.0,6.0
residential,5.0,780.0,townhouse,aluminum/vinyl,2.0,1976.0,24.0,2896.0,2,12.0,2.0,2.0,10908.0,2022-04-11,247500.0,2022.0,4.0
residential,5.0,800.0,milwaukee bungalow,aluminum/vinyl,1.0,1924.0,7.0,1334.0,1,3.0,1.0,0.0,18583.0,2022-01-06,195000.0,2022.0,1.0
residential,5.0,780.0,ranch,aluminum/vinyl,1.0,1940.0,6.0,1095.0,1,3.0,2.0,1.0,30056.0,2022-07-15,220000.0,2022.0,7.0
residential,5.0,780.0,split level,aluminum/vinyl,1.0,1960.0,6.0,1485.0,1,4.0,1.0,1.0,18000.0,2022-12-07,169750.0,2022.0,12.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1970.0,6.0,1120.0,1,3.0,1.0,1.0,8040.0,2022-07-27,191400.0,2022.0,7.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1080.0,1,4.0,2.0,1.0,7980.0,2022-12-22,295000.0,2022.0,12.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1974.0,5.0,1122.0,1,3.0,1.0,1.0,7980.0,2022-04-05,135000.0,2022.0,4.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1974.0,5.0,1122.0,1,3.0,1.0,1.0,7980.0,2022-12-07,220000.0,2022.0,12.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1973.0,10.0,1148.0,1,6.0,2.0,0.0,7980.0,2022-03-03,125500.0,2022.0,3.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1973.0,10.0,1148.0,1,6.0,2.0,0.0,7980.0,2022-12-16,218000.0,2022.0,12.0
residential,2.0,820.0,cape cod,asphalt/other,1.0,1974.0,5.0,1060.0,1,3.0,1.0,0.0,8040.0,2022-06-13,230000.0,2022.0,6.0
residential,2.0,820.0,split level,masonry/frame,1.0,1960.0,6.0,1438.0,1,3.0,1.0,1.0,9310.0,2022-03-10,147500.0,2022.0,3.0
residential,2.0,820.0,cape cod,stone,1.5,1932.0,7.0,1335.0,1,2.0,1.0,1.0,16080.0,2022-04-18,216450.0,2022.0,4.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1937.0,6.0,2486.0,1,4.0,2.0,1.0,13034.0,2022-10-25,112000.0,2022.0,10.0
residential,2.0,820.0,ranch,aluminum/vinyl,1.0,1952.0,4.0,1057.0,1,2.0,1.0,0.0,16080.0,2022-12-15,160000.0,2022.0,12.0
residential,2.0,50.0,ranch,aluminum/vinyl,1.0,1963.0,10.0,1227.0,1,6.0,1.0,1.0,7500.0,2022-04-29,186500.0,2022.0,4.0
residential,2.0,50.0,ranch,brick,1.0,1961.0,10.0,1161.0,1,6.0,1.0,1.0,7560.0,2022-04-28,190000.0,2022.0,4.0
residential,2.0,50.0,ranch,aluminum/vinyl,1.0,1963.0,16.0,2060.0,1,10.0,2.0,1.0,8760.0,2022-01-27,214900.0,2022.0,1.0
residential,2.0,50.0,ranch,brick,1.0,1963.0,12.0,1817.0,1,6.0,2.0,1.0,10500.0,2022-04-29,260000.0,2022.0,4.0
residential,2.0,700.0,ranch,asphalt/other,1.0,1957.0,5.0,908.0,1,3.0,1.0,0.0,12231.0,2022-08-19,221000.0,2022.0,8.0
residential,2.0,700.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,877.0,1,3.0,1.0,0.0,7245.0,2022-08-11,95000.0,2022.0,8.0
residential,2.0,700.0,ranch,aluminum/vinyl,1.0,1957.0,10.0,951.0,1,6.0,1.0,1.0,7245.0,2022-03-21,165900.0,2022.0,3.0
residential,2.0,700.0,ranch,brick,1.0,1959.0,10.0,1017.0,1,6.0,1.0,0.0,7245.0,2022-04-25,145000.0,2022.0,4.0
residential,2.0,700.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,911.0,1,3.0,1.0,1.0,7245.0,2022-06-09,200500.0,2022.0,6.0
residential,2.0,700.0,ranch,asphalt/other,1.0,1958.0,5.0,879.0,1,3.0,1.0,0.0,7344.0,2022-12-22,175000.0,2022.0,12.0
residential,2.0,700.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,896.0,1,3.0,1.0,1.0,8316.0,2022-10-03,182000.0,2022.0,10.0
residential,2.0,700.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,909.0,1,3.0,1.0,0.0,7192.0,2022-03-11,132000.0,2022.0,3.0
