Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year_Built,Sale_Year,Sale_price
3,2,1091,3600,2019-02-19,1941.0,2019,136000
2,1,700,3600,2016-12-01,1946.0,2016,136900
4,1,1402,3600,2023-11-08,1904.0,2023,137000
3,1,988,3600,2022-07-22,1893.0,2022,137400
3,1,1274,3600,2022-10-28,1920.0,2022,137500
3,2,1442,3600,2016-04-01,1926.0,2016,137900
3,1,994,3600,2023-12-20,1924.0,2023,138000
3,2,1152,3600,2022-05-27,2006.0,2022,138000
2,2,975,3600,2021-06-30,1926.0,2021,138000
4,1,1558,3600,2023-02-21,1928.0,2023,140000
4,1,1623,3600,2023-06-29,1929.0,2023,140000
4,1,1034,3600,2020-07-24,1910.0,2020,140000
3,1,1139,3600,2023-10-20,1927.0,2023,140000
3,1,1034,3600,2023-02-02,1901.0,2023,140000
2,1,1024,3600,2023-12-04,1922.0,2023,140000
3,1,990,3600,2021-05-07,1908.0,2021,141000
2,1,1003,3600,2014-06-01,1940.0,2014,141500
3,2,1400,3600,2021-07-15,1929.0,2021,143000
5,2,1690,3600,2020-01-16,1922.0,2020,144000
3,2,1274,3600,2014-11-01,1927.0,2014,144000
8,2,1452,3600,2022-01-31,1903.0,2022,145000
4,2,1665,3600,2022-03-28,1928.0,2022,145000
4,2,1454,3600,2021-08-12,1927.0,2021,145000
4,2,1231,3600,2020-10-08,1928.0,2020,145000
3,1,1160,3600,2014-04-01,1918.0,2014,145000
4,2,1294,3600,2021-02-01,1900.0,2021,146000
3,1,1210,3600,2018-06-01,1926.0,2018,147500
2,1,1008,3600,2018-06-01,1931.0,2018,149000
6,2,1270,3600,2022-03-22,1905.0,2022,149900
5,2,1575,3600,2020-12-17,1895.0,2020,149900
4,1,973,3600,2018-03-01,1953.0,2018,149900
3,1,1056,3600,2020-10-30,1923.0,2020,149900
3,1,1402,3600,2023-10-11,1905.0,2023,150000
3,1,1429,3600,2022-09-09,1927.0,2022,150000
3,1,1238,3600,2022-05-06,1920.0,2022,150000
3,2,1180,3600,2021-09-30,1946.0,2021,150000
3,1,1652,3600,2021-06-30,1905.0,2021,150000
3,2,1405,3600,2020-11-09,1900.0,2020,150000
3,1,1288,3600,2020-09-22,1929.0,2020,150000
2,1,1114,3600,2020-02-27,1900.0,2020,150000
3,2,1179,3600,2015-09-01,1915.0,2015,151150
3,1,1171,3600,2015-03-01,1925.0,2015,151500
3,1,1211,3600,2022-09-20,1900.0,2022,153000
3,1,1051,3600,2023-07-28,1925.0,2023,155000
3,2,941,3600,2022-07-19,1919.0,2022,155000
3,1,1146,3600,2022-10-14,1924.0,2022,155000
3,1,1263,3600,2015-11-01,1917.0,2015,155000
5,1,1654,3600,2020-12-17,1887.0,2020,156000
4,2,2625,3600,2022-12-29,1925.0,2022,157000
3,2,1375,3600,2014-06-01,1922.0,2014,157000
2,1,1203,3600,2020-05-11,1956.0,2020,157500
3,1,1461,3600,2022-10-31,1916.0,2022,158000
5,1,1586,3600,2014-05-01,1926.0,2014,159900
4,2,1180,3600,2023-07-06,1905.0,2023,160000
4,1,1942,3600,2022-03-02,1928.0,2022,160000
4,1,1003,3600,2022-09-27,1953.0,2022,160000
4,1,1196,3600,2018-07-01,1926.0,2018,160000
3,2,1651,3600,2022-09-21,1900.0,2022,160000
3,1,1320,3600,2022-10-24,1925.0,2022,160000
3,2,1215,3600,2020-03-17,1925.0,2020,160000
2,1,996,3600,2021-05-17,1895.0,2021,161000
3,1,1298,3600,2021-07-19,1928.0,2021,161300
3,1,1296,3600,2015-06-01,1926.0,2015,162000
3,1,1402,3600,2022-09-16,1913.0,2022,162500
4,1,1518,3600,2013-04-01,1925.0,2013,163000
3,1,1462,3600,2023-02-07,1925.0,2023,164900
4,2,1141,3600,2021-06-03,1971.0,2021,165000
3,1,904,3600,2021-02-23,1925.0,2021,165000
3,4,1082,3600,2021-07-06,1910.0,2021,165000
3,2,1546,3600,2022-07-26,1897.0,2022,165900
2,1,768,3600,2023-06-16,1923.0,2023,167500
4,1,1376,3600,2023-06-02,1920.0,2023,168000
4,2,1441,3600,2023-05-26,1925.0,2023,170000
4,1,1916,3600,2013-03-01,1901.0,2013,170000
3,1,1112,3600,2023-03-08,1895.0,2023,170000
3,1,1307,3600,2021-06-14,1913.0,2021,170000
3,1,1008,3600,2020-07-16,1918.0,2020,170000
2,1,1145,3600,2017-08-01,1927.0,2017,170000
4,2,940,3600,2023-07-14,1893.0,2023,172000
3,1,1368,3600,2017-03-01,1926.0,2017,172000
3,1,1054,3600,2020-06-19,1916.0,2020,172500
3,1,1136,3600,2022-11-30,1931.0,2022,174999
6,1,1285,3600,2022-03-18,1922.0,2022,175000
4,1,1467,3600,2022-04-11,1926.0,2022,175000
4,1,1378,3600,2022-08-31,1952.0,2022,175000
3,2,1711,3600,2021-04-09,1912.0,2021,175000
3,1,1299,3600,2022-10-17,1895.0,2022,177000
3,1,1927,3600,2022-09-08,1906.0,2022,177900
7,1,1389,3600,2022-06-30,1896.0,2022,178000
2,1,987,3600,2021-12-13,1884.0,2021,179000
3,1,1237,3600,2018-11-01,1925.0,2018,179900
4,1,1045,3600,2021-05-24,1953.0,2021,180000
3,1,1125,3600,2021-10-13,1912.0,2021,180000
3,1,1086,3600,2021-05-28,1922.0,2021,180887
3,1,1002,3600,2022-11-04,1949.0,2022,181000
2,1,1003,3600,2018-04-01,1940.0,2018,181000
3,2,1519,3600,2023-11-07,1912.0,2023,182000
3,1,1054,3600,2021-11-15,1921.0,2021,184000
2,2,1272,3600,2021-08-31,1926.0,2021,185000
3,2,1097,3600,2022-12-20,1880.0,2022,185500
3,2,1773,3600,2023-09-08,1892.0,2023,188000
3,1,1173,3600,2021-04-23,1948.0,2021,188000
3,2,1063,3600,2021-01-25,1885.0,2021,189000
6,1,1102,3600,2022-01-31,1951.0,2022,189900
3,1,1371,3600,2018-10-01,1929.0,2018,189900
4,1,1302,3600,2022-11-08,1880.0,2022,190000
3,1,1160,3600,2020-10-19,1895.0,2020,190000
3,1,1470,3600,2022-07-14,1926.0,2022,195000
5,1,976,3600,2022-04-14,1897.0,2022,196000
3,1,1294,3600,2020-12-15,1900.0,2020,196000
3,1,1140,3600,2021-06-18,1922.0,2021,197000
3,1,1210,3600,2023-08-18,1900.0,2023,197500
5,1,1586,3600,2017-04-01,1926.0,2017,199000
3,1,1128,3600,2020-10-15,1895.0,2020,199000
3,2,1220,3600,2020-09-11,1919.0,2020,199900
3,3,1374,3600,2016-03-01,1923.0,2016,199900
4,1,1388,3600,2023-08-31,1900.0,2023,200000
3,1,1447,3600,2023-04-12,1924.0,2023,200000
4,1,1091,3600,2022-10-21,1920.0,2022,200100
4,1,1390,3600,2015-10-01,1918.0,2015,200400
2,1,1144,3600,2016-08-01,1922.0,2016,202000
3,1,1210,3600,2023-04-04,1926.0,2023,205000
3,1,1132,3600,2023-02-21,1922.0,2023,205000
3,1,890,3600,2022-11-18,1953.0,2022,205000
3,2,1931,3600,2020-11-06,1898.0,2020,205000
2,1,989,3600,2023-09-22,1918.0,2023,205000
2,2,1088,3600,2018-06-01,1920.0,2018,205000
2,1,980,3600,2021-01-04,1917.0,2021,205500
3,2,1091,3600,2021-11-01,1941.0,2021,206500
4,1,1170,3600,2020-08-26,1925.0,2020,207500
3,1,1405,3600,2015-07-01,1921.0,2015,208000
4,2,1286,3600,2020-08-27,1897.0,2020,208502
6,1,959,3600,2022-03-24,1913.0,2022,210000
4,2,1589,3600,2022-01-05,1905.0,2022,210000
3,2,1264,3600,2016-10-01,1918.0,2016,210000
4,1,1390,3600,2018-07-01,1924.0,2018,212000
4,1,1116,3600,2021-05-10,1953.0,2021,213000
4,2,1308,3600,2022-08-31,1924.0,2022,215000
3,1,1834,3600,2020-10-06,1903.0,2020,215000
2,1,873,3600,2023-10-10,1919.0,2023,217000
3,2,1276,3600,2017-03-01,1919.0,2017,217500
3,2,1619,3600,2022-06-30,1924.0,2022,218000
3,1,1358,3600,2018-02-01,1928.0,2018,219900
3,1,1199,3600,2016-06-01,1922.0,2016,224000
3,1,1262,3600,2019-09-30,1926.0,2019,225000
2,1,1003,3600,2021-08-09,1940.0,2021,225000
3,1,1042,3600,2022-09-09,1923.0,2022,225900
4,1,1478,3600,2020-07-09,1904.0,2020,226400
3,1,1501,3600,2020-04-06,1898.0,2020,226500
3,2,1145,3600,2017-03-01,1927.0,2017,228000
2,2,1056,3600,2023-04-14,1892.0,2023,228300
3,2,1375,3600,2023-09-20,1897.0,2023,230000
4,2,1271,3600,2022-05-20,1904.0,2022,231500
4,1,1307,3600,2022-07-06,1962.0,2022,235000
3,2,1452,3600,2022-11-17,1893.0,2022,240000
2,1,758,3600,2023-04-14,1952.0,2023,240000
3,2,1544,3600,2014-05-01,1925.0,2014,243650
2,2,1245,3600,2020-03-31,1922.0,2020,245000
3,2,1886,3600,2023-08-04,1908.0,2023,250000
3,2,1074,3600,2020-04-03,1918.0,2020,250000
3,1,1741,3600,2020-04-30,1895.0,2020,251000
4,3,1287,3600,2022-09-27,1900.0,2022,252000
3,1,1365,3600,2023-02-20,1896.0,2023,255000
2,1,1484,3600,2021-04-02,1875.0,2021,257500
3,1,1140,3600,2023-07-21,1922.0,2023,260000
3,1,1160,3600,2021-11-29,1918.0,2021,260000
4,2,1551,3600,2021-07-09,1880.0,2021,262000
3,2,932,3600,2023-09-29,1923.0,2023,265000
3,1,1294,3600,2023-07-22,1909.0,2023,265000
2,2,1120,3600,2023-08-07,1924.0,2023,265000
3,2,1544,3600,2016-11-01,1925.0,2016,267000
2,1,1140,3600,2023-12-11,1926.0,2023,271000
3,1,1032,3600,2020-08-31,1908.0,2020,275000
3,2,1374,3600,2019-05-09,1923.0,2019,278500
2,1,1007,3600,2023-08-11,1903.0,2023,280000
3,2,1455,3600,2022-09-27,1921.0,2022,282000
3,2,1931,3600,2023-10-26,1898.0,2023,289000
5,1,1586,3600,2022-07-11,1926.0,2022,290000
3,3,1485,3600,2018-12-01,1956.0,2018,290000
6,2,1074,3600,2023-01-06,1918.0,2023,292000
3,1,1741,3600,2023-03-07,1895.0,2023,294500
3,1,974,3600,2022-03-30,1928.0,2022,295000
3,2,1618,3600,2020-06-24,1908.0,2020,295000
3,1,1106,3600,2023-05-26,1890.0,2023,297000
2,2,1338,3600,2022-02-28,1916.0,2022,300000
2,1,1128,3600,2020-06-01,1929.0,2020,300000
3,1,1033,3600,2022-05-06,1922.0,2022,305000
3,2,1345,3600,2021-09-14,1918.0,2021,305000
2,1,928,3600,2023-11-15,1940.0,2023,305000
3,2,1179,3600,2021-05-27,1915.0,2021,309900
3,1,1401,3600,2021-01-20,1900.0,2021,310000
5,2,1772,3600,2019-06-14,1924.0,2019,315000
3,1,1724,3600,2022-07-14,1902.0,2022,315000
3,1,1199,3600,2022-03-28,1922.0,2022,315000
2,1,1144,3600,2022-12-13,1939.0,2022,315000
3,1,1317,3600,2022-06-01,1900.0,2022,320000
3,2,1525,3600,2022-06-30,1925.0,2022,325000
4,2,1961,3600,2022-07-28,1899.0,2022,335000
4,1,1607,3600,2018-10-01,1918.0,2018,349000
3,2,1264,3600,2022-06-01,1918.0,2022,357000
4,1,1584,3600,2021-09-21,1924.0,2021,372000
4,1,1584,3600,2021-07-19,1924.0,2021,372000
5,2,1488,3600,2022-01-14,1924.0,2022,375000
4,2,1228,3600,2022-09-07,1905.0,2022,380000
3,2,1220,3600,2023-05-30,1919.0,2023,410000
8,1,1734,3600,2023-12-22,1924.0,2023,421000
3,2,1101,3600,2022-06-20,1919.0,2022,455000
4,2,1731,3600,2023-05-30,1900.0,2023,480000
4,2,1426,3630,2021-08-05,1900.0,2021,80000
4,2,1419,3630,2023-07-18,1890.0,2023,160000
4,1,1150,3640,2015-02-01,1925.0,2015,169900
3,1,1250,3640,2022-01-20,1928.0,2022,230000
4,2,1398,3650,2023-08-29,1928.0,2023,215000
3,1,1025,3650,2021-06-29,1925.0,2021,225000
4,1,1264,3660,2016-01-01,1924.0,2016,81000
2,1,1144,3660,2021-06-18,1957.0,2021,85000
3,1,1340,3660,2021-01-05,1912.0,2021,93000
4,1,1604,3660,2016-10-01,1923.0,2016,97000
3,1,1309,3660,2015-12-01,1954.0,2015,97900
3,1,1279,3660,2014-08-01,1928.0,2014,98000
4,1,1320,3660,2013-06-01,1924.0,2013,105000
3,1,1186,3660,2017-04-01,1921.0,2017,105000
4,1,1317,3660,2023-05-10,1908.0,2023,110000
3,1,913,3660,2021-08-19,1905.0,2021,110000
3,1,1309,3660,2016-10-01,1916.0,2016,110000
3,1,1170,3660,2020-09-15,1922.0,2020,112000
3,1,1116,3660,2016-04-01,1928.0,2016,112000
3,1,993,3660,2020-03-13,1956.0,2020,113100
3,1,1209,3660,2014-04-01,1928.0,2014,115000
3,1,1314,3660,2015-08-01,1929.0,2015,116700
4,1,1199,3660,2017-03-01,1928.0,2017,120000
4,2,1488,3660,2017-09-01,1926.0,2017,122000
4,1,1159,3660,2017-08-01,1955.0,2017,125500
3,2,1122,3660,2020-09-30,1900.0,2020,127000
2,1,1144,3660,2022-02-21,1957.0,2022,129900
4,1,1124,3660,2018-09-01,1922.0,2018,130000
3,2,1237,3660,2018-08-01,1930.0,2018,134900
3,1,1257,3660,2020-09-08,1918.0,2020,135000
3,1,1694,3660,2017-09-01,1918.0,2017,135000
3,2,1240,3660,2016-07-01,1929.0,2016,140000
2,2,756,3660,2022-11-07,1923.0,2022,140000
3,1,965,3660,2022-06-21,1959.0,2022,143100
4,2,1138,3660,2021-04-15,1938.0,2021,143500
4,1,1124,3660,2020-12-03,1922.0,2020,144000
3,1,1314,3660,2018-05-01,1929.0,2018,145100
4,1,1122,3660,2023-01-19,1912.0,2023,150000
3,2,1240,3660,2018-06-01,1929.0,2018,158000
3,2,1478,3660,2022-11-28,1927.0,2022,160000
2,2,982,3660,2021-03-05,1948.0,2021,162000
4,2,1219,3660,2019-06-07,1929.0,2019,164000
4,1,1412,3660,2023-08-08,1915.0,2023,168000
3,1,1206,3660,2023-11-05,1910.0,2023,175000
5,2,1403,3660,2021-07-16,1900.0,2021,180000
8,2,1204,3660,2022-02-25,1912.0,2022,184000
2,1,951,3660,2020-03-04,1926.0,2020,192000
4,1,1234,3660,2022-04-28,1923.0,2022,197000
4,2,1519,3660,2021-09-13,1927.0,2021,205000
4,1,1200,3660,2021-07-26,1928.0,2021,230000
3,2,1240,3660,2023-10-25,1929.0,2023,260000
2,1,1014,3660,2021-12-15,1929.0,2021,260000
5,2,1496,3680,2020-12-31,1923.0,2020,80000
4,2,1528,3680,2014-05-01,1924.0,2014,149900
4,2,1528,3680,2017-03-01,1924.0,2017,168500
4,1,1224,3680,2021-06-16,1941.0,2021,194500
4,2,1528,3680,2018-07-01,1924.0,2018,211000
4,2,1528,3680,2022-05-27,1924.0,2022,323000
3,1,1516,3683,2021-06-04,1919.0,2021,85100
3,2,1471,3689,2017-03-01,1927.0,2017,129900
3,1,1340,3690,2023-04-21,1929.0,2023,93828
3,1,998,3690,2021-09-15,1920.0,2021,115000
3,2,1298,3690,2013-07-01,1964.0,2013,155000
3,1,1340,3690,2015-03-01,1925.0,2015,155500
3,1,946,3690,2021-06-03,1920.0,2021,160000
4,2,1608,3690,2020-07-09,1884.0,2020,175000
3,1,1340,3690,2016-03-01,1925.0,2016,178000
3,1,1432,3690,2023-12-19,1951.0,2023,202000
2,1,1196,3690,2021-07-06,1941.0,2021,227000
2,1,1088,3690,2022-03-23,1946.0,2022,237000
3,2,1968,3690,2023-06-16,1911.0,2023,250000
4,2,1660,3690,2023-05-31,1898.0,2023,294000
3,2,1781,3690,2023-05-08,1938.0,2023,310000
3,1,957,3696,2023-02-10,1943.0,2023,132000
3,1,1144,3700,2023-11-10,1924.0,2023,102500
3,1,1020,3700,2021-12-13,1910.0,2021,141050
1,1,800,3700,2021-09-14,1920.0,2021,145000
3,1,1116,3706,2020-08-03,1925.0,2020,103000
2,1,1188,3706,2016-04-01,1925.0,2016,120000
3,1,1238,3706,2023-01-20,1925.0,2023,162000
8,1,1178,3706,2022-03-10,1925.0,2022,175000
4,1,1282,3706,2014-10-01,1919.0,2014,195400
4,1,1526,3720,2021-06-03,1924.0,2021,83000
3,1,1102,3720,2014-08-01,1953.0,2014,90000
2,1,1252,3720,2016-07-01,1929.0,2016,106000
4,1,1859,3720,2014-05-01,1925.0,2014,120000
3,2,1400,3720,2018-05-01,1930.0,2018,127900
5,1,1508,3720,2023-03-24,1924.0,2023,130000
2,1,1021,3720,2013-06-01,1929.0,2013,130000
4,1,1130,3720,2016-07-01,1953.0,2016,132000
3,1,1137,3720,2017-12-01,1952.0,2017,132000
4,1,1188,3720,2021-04-23,1922.0,2021,140000
4,2,1173,3720,2015-04-01,1953.0,2015,140000
3,1,1104,3720,2020-07-30,1928.0,2020,141000
4,2,1920,3720,2018-07-01,1923.0,2018,148000
3,1,1323,3720,2022-04-15,1900.0,2022,150000
4,1,1417,3720,2021-11-19,1900.0,2021,151000
3,1,1104,3720,2021-09-15,1928.0,2021,154900
3,1,934,3720,2020-08-27,1926.0,2020,155000
3,1,1054,3720,2020-10-23,1949.0,2020,155000
3,2,1336,3720,2021-09-09,1885.0,2021,159000
3,1,1201,3720,2022-07-12,1925.0,2022,165000
4,1,1188,3720,2023-05-19,1922.0,2023,170000
4,1,1240,3720,2021-07-15,1920.0,2021,170000
2,1,860,3720,2022-10-12,1924.0,2022,170000
6,1,1455,3720,2022-03-07,1925.0,2022,176000
4,1,1152,3720,2018-04-01,1953.0,2018,177000
4,2,1374,3720,2020-04-08,1966.0,2020,179000
3,1,1574,3720,2014-02-01,1927.0,2014,202500
5,1,1508,3720,2023-12-21,1924.0,2023,225000
3,1,1054,3720,2023-05-30,1949.0,2023,230000
4,1,1859,3720,2022-07-06,1925.0,2022,254000
2,1,780,3740,2023-07-11,1924.0,2023,140000
4,2,1872,3750,2023-12-05,1890.0,2023,82500
3,1,968,3750,2021-06-04,1895.0,2021,84900
4,2,1154,3750,2014-06-01,1920.0,2014,89900
3,1,1266,3750,2014-07-01,1925.0,2014,90000
4,1,1194,3750,2022-11-10,1952.0,2022,95000
4,2,1620,3750,2013-12-01,1928.0,2013,104000
4,1,1341,3750,2016-10-01,1915.0,2016,104900
3,1,1075,3750,2020-05-26,1917.0,2020,105000
5,1,1576,3750,2020-04-09,1909.0,2020,110000
3,1,1216,3750,2023-06-12,1920.0,2023,110000
3,2,1348,3750,2023-10-24,1897.0,2023,113000
3,1,1158,3750,2015-09-01,1925.0,2015,115000
3,1,1132,3750,2017-08-01,1926.0,2017,117000
5,2,1510,3750,2021-08-13,1890.0,2021,119900
3,1,1050,3750,2016-06-01,1930.0,2016,119900
4,1,1194,3750,2022-05-13,1952.0,2022,120000
3,2,1024,3750,2020-06-24,1925.0,2020,120000
3,2,1280,3750,2023-04-28,2010.0,2023,123500
4,1,1105,3750,2014-09-01,1951.0,2014,124000
2,1,750,3750,2017-03-01,1923.0,2017,125000
3,1,1047,3750,2017-06-01,1956.0,2017,128000
3,1,990,3750,2015-08-01,1927.0,2015,129000
5,1,1206,3750,2021-09-08,1899.0,2021,130000
3,1,1231,3750,2021-02-22,1898.0,2021,130000
3,2,1187,3750,2018-10-01,1929.0,2018,132500
3,1,1213,3750,2021-05-17,1917.0,2021,137000
2,1,908,3750,2016-03-01,1918.0,2016,144900
3,1,1155,3750,2023-06-08,1903.0,2023,145000
4,3,1206,3750,2023-05-15,1891.0,2023,150000
4,1,1190,3750,2021-05-11,1929.0,2021,150000
4,1,1345,3750,2021-08-03,1898.0,2021,155000
3,1,1320,3750,2022-06-02,1905.0,2022,155000
4,1,2078,3750,2023-07-21,1906.0,2023,160000
4,1,1796,3750,2022-09-16,1883.0,2022,160000
3,1,1160,3750,2021-09-14,1900.0,2021,160000
3,1,1058,3750,2016-04-01,1926.0,2016,160500
3,1,968,3750,2022-06-02,1925.0,2022,161000
3,1,1022,3750,2021-04-02,1922.0,2021,162000
5,1,1380,3750,2021-07-02,1912.0,2021,163000
2,2,1196,3750,2020-03-27,1925.0,2020,169500
3,1,1072,3750,2013-07-01,1927.0,2013,174500
4,1,1564,3750,2020-08-27,1915.0,2020,175000
3,1,1206,3750,2022-10-28,1922.0,2022,175000
2,1,1012,3750,2018-09-01,1927.0,2018,175000
3,2,1243,3750,2020-10-26,1963.0,2020,180000
2,1,1131,3750,2023-03-09,1918.0,2023,185000
9,2,1356,3750,2023-03-30,1903.0,2023,190000
3,1,1072,3750,2022-03-04,1929.0,2022,195000
1,2,1080,3750,2022-07-18,1913.0,2022,199900
3,1,1141,3750,2023-03-27,1930.0,2023,200000
2,1,888,3750,2023-01-03,1894.0,2023,225000
3,1,1072,3750,2020-04-24,1927.0,2020,235000
7,2,1375,3750,2023-12-18,1952.0,2023,240000
4,1,1346,3750,2021-02-19,1904.0,2021,244000
3,2,1485,3750,2021-02-24,1909.0,2021,264000
4,1,1534,3750,2023-11-17,1948.0,2023,275000
3,2,1008,3750,2023-09-22,1898.0,2023,281400
2,2,1122,3750,2022-08-12,1910.0,2022,305000
3,2,1589,3750,2022-09-18,1922.0,2022,320000
3,1,1016,3760,2022-06-15,1948.0,2022,105000
2,2,1408,3767,2020-03-31,1890.0,2020,270000
2,1,795,3772,2020-08-19,1923.0,2020,145000
3,1,1488,3775,2020-03-25,1890.0,2020,245500
3,2,1720,3775,2021-06-22,1898.0,2021,338700
3,1,1190,3780,2022-05-02,1927.0,2022,83000
3,1,1190,3780,2023-10-31,1927.0,2023,88000
3,2,1081,3780,2021-03-05,1928.0,2021,118500
3,2,1260,3780,2021-06-28,1892.0,2021,119000
3,1,930,3780,2021-01-07,1923.0,2021,134000
4,1,1036,3780,2021-09-14,1926.0,2021,165000
3,1,1320,3780,2023-04-13,1927.0,2023,170000
3,2,1265,3780,2021-10-04,1927.0,2021,172000
3,1,948,3780,2022-08-16,1916.0,2022,185000
3,1,1330,3780,2023-11-15,1900.0,2023,230000
3,1,1473,3791,2021-10-08,1929.0,2021,220000
3,1,1212,3795,2022-05-24,1923.0,2022,200000
3,1,956,3800,2022-07-28,1938.0,2022,104000
3,1,1731,3800,2021-08-17,1903.0,2021,123000
4,1,1170,3800,2018-03-01,1950.0,2018,123500
3,1,1398,3800,2016-11-01,1916.0,2016,179200
3,1,1226,3810,2017-07-01,1921.0,2017,82000
2,1,1170,3810,2014-04-01,1940.0,2014,96500
3,1,1088,3810,2018-01-01,1929.0,2018,120000
2,1,1170,3810,2014-07-01,1940.0,2014,147500
5,1,1412,3810,2020-10-14,1910.0,2020,150000
2,1,784,3810,2021-05-20,1927.0,2021,150000
2,1,1044,3810,2018-10-01,1922.0,2018,154000
3,1,1079,3810,2020-11-13,1890.0,2020,155700
3,1,944,3810,2020-01-17,1948.0,2020,158000
3,2,951,3810,2021-06-23,1924.0,2021,200000
3,2,1738,3815,2019-06-03,1929.0,2019,146900
4,2,1941,3815,2022-12-02,1913.0,2022,155000
3,2,1188,3815,2018-05-01,1925.0,2018,157500
5,2,1539,3815,2013-08-01,1949.0,2013,207500
5,2,1539,3815,2018-03-01,1949.0,2018,305000
4,1,1235,3825,2014-07-01,1927.0,2014,107500
2,1,1131,3825,2021-04-14,1926.0,2021,135000
3,2,1467,3825,2020-12-11,1900.0,2020,230000
4,2,1230,3840,2019-10-30,1921.0,2019,80000
3,1,1026,3840,2017-09-01,1925.0,2017,80500
3,1,1655,3840,2022-04-18,1918.0,2022,81000
4,1,1588,3840,2021-08-19,1926.0,2021,85000
3,1,1258,3840,2020-12-18,1909.0,2020,85000
4,1,1555,3840,2023-01-20,1919.0,2023,92000
4,2,1299,3840,2020-05-08,1929.0,2020,92000
3,3,1399,3840,2013-10-01,1930.0,2013,95000
3,1,1249,3840,2021-12-23,1924.0,2021,96000
4,2,1536,3840,2021-05-03,1870.0,2021,105000
6,1,1385,3840,2022-02-28,1912.0,2022,110000
3,1,1451,3840,2021-04-02,1922.0,2021,119900
3,1,1591,3840,2018-11-01,1916.0,2018,120000
2,1,836,3840,2021-11-05,1923.0,2021,120000
2,1,1111,3840,2021-01-25,1926.0,2021,121000
3,1,1158,3840,2020-07-07,1930.0,2020,121500
3,2,1248,3840,2020-02-07,1922.0,2020,121900
2,1,880,3840,2021-08-02,1925.0,2021,125000
3,3,1034,3840,2017-05-01,1930.0,2017,129900
3,1,1219,3840,2021-04-30,1929.0,2021,137500
4,1,1143,3840,2021-07-30,1921.0,2021,138000
3,1,1185,3840,2022-01-27,1929.0,2022,139900
4,1,1570,3840,2023-04-14,1928.0,2023,140000
2,1,1103,3840,2022-12-08,1946.0,2022,140000
3,2,1306,3840,2017-11-01,1980.0,2017,143000
3,1,1466,3840,2021-09-10,1929.0,2021,145000
3,1,1364,3840,2021-08-31,1920.0,2021,150000
3,1,1451,3840,2022-08-04,1922.0,2022,151000
2,1,800,3840,2023-06-28,1920.0,2023,163500
2,1,836,3840,2022-10-28,1923.0,2022,167000
3,1,1356,3840,2021-05-26,1929.0,2021,195500
2,1,1117,3840,2023-08-08,1947.0,2023,203000
3,1,1342,3840,2023-04-11,1928.0,2023,210000
3,1,1296,3840,2020-04-30,1892.0,2020,230000
3,2,1316,3840,2020-08-25,1914.0,2020,235000
3,2,1320,3840,2019-03-18,1938.0,2019,235000
5,1,1958,3840,2022-06-22,1896.0,2022,260000
5,1,1323,3840,2023-08-18,1900.0,2023,272700
3,2,1682,3840,2020-08-18,1890.0,2020,275000
3,2,1320,3840,2020-10-08,1938.0,2020,275000
2,2,1452,3840,2021-05-06,1890.0,2021,315000
4,1,1986,3840,2022-06-01,1906.0,2022,340000
4,1,1135,3844,2020-01-23,1899.0,2020,110000
2,1,616,3844,2023-09-21,1925.0,2023,115000
4,1,1056,3844,2021-04-02,1925.0,2021,160000
4,1,1056,3844,2023-08-17,1925.0,2023,187000
3,1,1191,3848,2013-08-01,1928.0,2013,83900
2,1,1327,3850,2023-05-19,1923.0,2023,210000
2,1,1611,3850,2022-05-12,1875.0,2022,215000
3,1,1320,3864,2020-08-13,1894.0,2020,100000
3,1,1372,3864,2020-10-15,1922.0,2020,215000
2,1,961,3870,2022-07-08,1928.0,2022,110000
2,1,924,3870,2020-05-08,1922.0,2020,110000
3,1,1656,3870,2022-11-09,1923.0,2022,130000
2,1,1262,3870,2015-09-01,1923.0,2015,170000
3,2,960,3870,2022-08-03,1922.0,2022,179900
2,1,1129,3870,2016-11-01,1923.0,2016,215000
3,1,1463,3870,2017-11-01,1929.0,2017,230000
3,1,1107,3870,2023-06-15,1903.0,2023,232000
2,1,1280,3870,2020-12-01,1923.0,2020,240000
2,2,1416,3870,2022-07-18,1921.0,2022,256500
2,2,1436,3870,2023-01-03,1937.0,2023,270000
4,1,1522,3870,2022-06-06,1916.0,2022,272500
3,1,1463,3870,2021-08-31,1929.0,2021,322000
3,1,1977,3870,2022-08-25,1907.0,2022,355000
2,2,1048,3875,2021-02-25,1910.0,2021,95000
3,1,1341,3875,2020-08-21,1920.0,2020,129000
4,1,1149,3875,2022-12-22,1948.0,2022,138000
3,2,1809,3875,2023-06-06,1904.0,2023,155000
3,1,1254,3880,2021-04-02,1927.0,2021,93000
3,1,1254,3880,2022-09-30,1927.0,2022,95000
2,1,768,3888,2023-07-14,1917.0,2023,175000
3,2,1021,3894,2023-05-04,1973.0,2023,92000
3,2,1021,3894,2021-12-01,1973.0,2021,120000
4,2,1465,3900,2018-04-01,1968.0,2018,102000
3,1,902,3900,2014-05-01,1952.0,2014,140000
4,2,1465,3900,2022-08-20,1968.0,2022,171000
3,2,1352,3900,2023-02-27,1900.0,2023,175000
3,1,1038,3900,2021-05-11,1895.0,2021,190000
4,2,1537,3900,2020-09-23,1891.0,2020,198000
3,1,1249,3900,2018-05-01,1920.0,2018,212500
